Time,GaugeHeight_m,Flow_m3_s,Source
5/15/2025 19:00,0.673463557,1.360857296,TimeView
5/15/2025 19:15,0.672519403,1.357758055,TimeView
5/15/2025 19:30,0.672519403,1.357758055,TimeView
5/15/2025 19:45,0.670631094,1.351567731,TimeView
5/15/2025 20:00,0.670631094,1.351567731,TimeView
5/15/2025 20:15,0.668742786,1.345388296,TimeView
5/15/2025 20:30,0.666854477,1.339219759,TimeView
5/15/2025 20:45,0.666854477,1.339219759,TimeView
5/15/2025 21:00,0.666854477,1.339219759,TimeView
5/15/2025 21:15,0.665910323,1.336139581,TimeView
5/15/2025 21:30,0.665910323,1.336139581,TimeView
5/15/2025 21:45,0.665910323,1.336139581,TimeView
5/15/2025 22:00,0.665910323,1.336139581,TimeView
5/15/2025 22:15,0.664022015,1.329987415,TimeView
5/15/2025 22:30,0.664022015,1.329987415,TimeView
5/15/2025 22:45,0.660245398,1.317715879,TimeView
5/15/2025 23:00,0.660245398,1.317715879,TimeView
5/15/2025 23:15,0.659301243,1.314654835,TimeView
5/15/2025 23:30,0.659301243,1.314654835,TimeView
5/15/2025 23:45,0.659301243,1.314654835,TimeView
5/16/2025,0.657412935,1.308540969,TimeView
5/16/2025 0:15,0.657412935,1.308540969,TimeView
5/16/2025 0:30,0.657412935,1.308540969,TimeView
5/16/2025 0:45,0.657412935,1.308540969,TimeView
5/16/2025 1:00,0.657412935,1.308540969,TimeView
5/16/2025 1:15,0.655524626,1.302438071,TimeView
5/16/2025 1:30,0.655524626,1.302438071,TimeView
5/16/2025 1:45,0.655524626,1.302438071,TimeView
5/16/2025 2:00,0.653636318,1.296346155,TimeView
5/16/2025 2:15,0.653636318,1.296346155,TimeView
5/16/2025 2:30,0.653636318,1.296346155,TimeView
5/16/2025 2:45,0.652692164,1.293304318,TimeView
5/16/2025 3:00,0.652692164,1.293304318,TimeView
5/16/2025 3:15,0.652692164,1.293304318,TimeView
5/16/2025 3:30,0.652692164,1.293304318,TimeView
5/16/2025 3:45,0.650803855,1.287228895,TimeView
5/16/2025 4:00,0.650803855,1.287228895,TimeView
5/16/2025 4:15,0.648915547,1.281164483,TimeView
5/16/2025 4:30,0.648915547,1.281164483,TimeView
5/16/2025 4:45,0.647027238,1.275111094,TimeView
5/16/2025 5:00,0.647027238,1.275111094,TimeView
5/16/2025 5:15,0.647027238,1.275111094,TimeView
5/16/2025 5:30,0.647027238,1.275111094,TimeView
5/16/2025 5:45,0.646083084,1.272088537,TimeView
5/16/2025 6:00,0.644194775,1.266051704,TimeView
5/16/2025 6:15,0.644194775,1.266051704,TimeView
5/16/2025 6:30,0.644194775,1.266051704,TimeView
5/16/2025 6:45,0.644194775,1.266051704,TimeView
5/16/2025 7:00,0.642306467,1.260025925,TimeView
5/16/2025 7:15,0.642306467,1.260025925,TimeView
5/16/2025 7:30,0.642306467,1.260025925,TimeView
5/16/2025 7:45,0.640418158,1.254011211,TimeView
5/16/2025 8:00,0.640418158,1.254011211,TimeView
5/16/2025 8:15,0.639474004,1.251008007,TimeView
5/16/2025 8:30,0.637585696,1.245009913,TimeView
5/16/2025 8:45,0.639474004,1.251008007,TimeView
5/16/2025 9:00,0.637585696,1.245009913,TimeView
5/16/2025 9:15,0.637585696,1.245009913,TimeView
5/16/2025 9:30,0.635697387,1.239022916,TimeView
5/16/2025 9:45,0.635697387,1.239022916,TimeView
5/16/2025 10:00,0.633809079,1.233047026,TimeView
5/16/2025 10:15,0.632864924,1.230063251,TimeView
5/16/2025 10:30,0.632864924,1.230063251,TimeView
5/16/2025 10:45,0.630976616,1.224104046,TimeView
5/16/2025 11:00,0.632864924,1.230063251,TimeView
5/16/2025 11:15,0.630976616,1.224104046,TimeView
5/16/2025 11:30,0.630976616,1.224104046,TimeView
5/16/2025 11:45,0.629088307,1.218155981,TimeView
5/16/2025 12:00,0.629088307,1.218155981,TimeView
5/16/2025 12:15,0.629088307,1.218155981,TimeView
5/16/2025 12:30,0.627199999,1.212219068,TimeView
5/16/2025 12:45,0.625311691,1.206293319,TimeView
5/16/2025 13:00,0.625311691,1.206293319,TimeView
5/16/2025 13:15,0.625311691,1.206293319,TimeView
5/16/2025 13:30,0.624367536,1.203334635,TimeView
5/16/2025 13:45,0.624367536,1.203334635,TimeView
5/16/2025 14:00,0.624367536,1.203334635,TimeView
5/16/2025 14:15,0.622479228,1.197425657,TimeView
5/16/2025 14:30,0.622479228,1.197425657,TimeView
5/16/2025 14:45,0.620590919,1.191527874,TimeView
5/16/2025 15:00,0.620590919,1.191527874,TimeView
5/16/2025 15:15,0.620590919,1.191527874,TimeView
5/16/2025 15:30,0.618702611,1.1856413,TimeView
5/16/2025 15:45,0.618702611,1.1856413,TimeView
5/16/2025 16:00,0.617758457,1.18270222,TimeView
5/16/2025 16:15,0.617758457,1.18270222,TimeView
5/16/2025 16:30,0.615870148,1.176832483,TimeView
5/16/2025 16:45,0.615870148,1.176832483,TimeView
5/16/2025 17:00,0.61398184,1.170973987,TimeView
5/16/2025 17:15,0.61398184,1.170973987,TimeView
5/16/2025 17:30,0.61398184,1.170973987,TimeView
5/16/2025 17:45,0.61398184,1.170973987,TimeView
5/16/2025 18:00,0.612093531,1.165126745,TimeView
5/16/2025 18:15,0.612093531,1.165126745,TimeView
5/16/2025 18:30,0.612093531,1.165126745,TimeView
5/16/2025 18:45,0.612093531,1.165126745,TimeView
5/16/2025 19:00,0.611149377,1.162207348,TimeView
5/16/2025 19:15,0.609261068,1.156377011,TimeView
5/16/2025 19:30,0.609261068,1.156377011,TimeView
5/16/2025 19:45,0.60737276,1.15055796,TimeView
5/16/2025 20:00,0.605484451,1.144750208,TimeView
5/16/2025 20:15,0.605484451,1.144750208,TimeView
5/16/2025 20:30,0.605484451,1.144750208,TimeView
5/16/2025 20:45,0.604540297,1.141850574,TimeView
5/16/2025 21:00,0.604540297,1.141850574,TimeView
5/16/2025 21:15,0.604540297,1.141850574,TimeView
5/16/2025 21:30,0.602651989,1.136059797,TimeView
5/16/2025 21:45,0.602651989,1.136059797,TimeView
5/16/2025 22:00,0.602651989,1.136059797,TimeView
5/16/2025 22:15,0.60076368,1.130280352,TimeView
5/16/2025 22:30,0.598875372,1.124512254,TimeView
5/16/2025 22:45,0.598875372,1.124512254,TimeView
5/16/2025 23:00,0.598875372,1.124512254,TimeView
5/16/2025 23:15,0.598875372,1.124512254,TimeView
5/16/2025 23:30,0.598875372,1.124512254,TimeView
5/16/2025 23:45,0.598875372,1.124512254,TimeView
5/17/2025,0.597931217,1.121632463,TimeView
5/17/2025 0:15,0.597931217,1.121632463,TimeView
5/17/2025 0:30,0.597931217,1.121632463,TimeView
5/17/2025 0:45,0.597931217,1.121632463,TimeView
5/17/2025 1:00,0.597931217,1.121632463,TimeView
5/17/2025 1:15,0.597931217,1.121632463,TimeView
5/17/2025 1:30,0.597931217,1.121632463,TimeView
5/17/2025 1:45,0.597931217,1.121632463,TimeView
5/17/2025 2:00,0.597931217,1.121632463,TimeView
5/17/2025 2:15,0.597931217,1.121632463,TimeView
5/17/2025 2:30,0.596042909,1.115881409,TimeView
5/17/2025 2:45,0.597931217,1.121632463,TimeView
5/17/2025 3:00,0.597931217,1.121632463,TimeView
5/17/2025 3:15,0.596042909,1.115881409,TimeView
5/17/2025 3:30,0.597931217,1.121632463,TimeView
5/17/2025 3:45,0.597931217,1.121632463,TimeView
5/17/2025 4:00,0.596042909,1.115881409,TimeView
5/17/2025 4:15,0.597931217,1.121632463,TimeView
5/17/2025 4:30,0.597931217,1.121632463,TimeView
5/17/2025 4:45,0.596042909,1.115881409,TimeView
5/17/2025 5:00,0.596042909,1.115881409,TimeView
5/17/2025 5:15,0.596042909,1.115881409,TimeView
5/17/2025 5:30,0.596042909,1.115881409,TimeView
5/17/2025 5:45,0.596042909,1.115881409,TimeView
5/17/2025 6:00,0.5941546,1.110141734,TimeView
5/17/2025 6:15,0.5941546,1.110141734,TimeView
5/17/2025 6:30,0.592266292,1.104413452,TimeView
5/17/2025 6:45,0.592266292,1.104413452,TimeView
5/17/2025 7:00,0.592266292,1.104413452,TimeView
5/17/2025 7:15,0.592266292,1.104413452,TimeView
5/17/2025 7:30,0.592266292,1.104413452,TimeView
5/17/2025 7:45,0.591322138,1.101553588,TimeView
5/17/2025 8:00,0.591322138,1.101553588,TimeView
5/17/2025 8:15,0.591322138,1.101553588,TimeView
5/17/2025 8:30,0.589433829,1.095842421,TimeView
5/17/2025 8:45,0.589433829,1.095842421,TimeView
5/17/2025 9:00,0.587545521,1.090142682,TimeView
5/17/2025 9:15,0.585657212,1.084454383,TimeView
5/17/2025 9:30,0.585657212,1.084454383,TimeView
5/17/2025 9:45,0.585657212,1.084454383,TimeView
5/17/2025 10:00,0.585657212,1.084454383,TimeView
5/17/2025 10:15,0.585657212,1.084454383,TimeView
5/17/2025 10:30,0.585657212,1.084454383,TimeView
5/17/2025 10:45,0.584713058,1.081614529,TimeView
5/17/2025 11:00,0.58282475,1.075943418,TimeView
5/17/2025 11:15,0.58282475,1.075943418,TimeView
5/17/2025 11:30,0.58282475,1.075943418,TimeView
5/17/2025 11:45,0.580936441,1.070283782,TimeView
5/17/2025 12:00,0.579048133,1.064635637,TimeView
5/17/2025 12:15,0.580936441,1.070283782,TimeView
5/17/2025 12:30,0.580936441,1.070283782,TimeView
5/17/2025 12:45,0.579048133,1.064635637,TimeView
5/17/2025 13:00,0.578103978,1.061815877,TimeView
5/17/2025 13:15,0.578103978,1.061815877,TimeView
5/17/2025 13:30,0.578103978,1.061815877,TimeView
5/17/2025 13:45,0.578103978,1.061815877,TimeView
5/17/2025 14:00,0.578103978,1.061815877,TimeView
5/17/2025 14:15,0.578103978,1.061815877,TimeView
5/17/2025 14:30,0.578103978,1.061815877,TimeView
5/17/2025 14:45,0.57621567,1.056184992,TimeView
5/17/2025 15:00,0.57621567,1.056184992,TimeView
5/17/2025 15:15,0.57621567,1.056184992,TimeView
5/17/2025 15:30,0.574327361,1.050565631,TimeView
5/17/2025 15:45,0.57621567,1.056184992,TimeView
5/17/2025 16:00,0.574327361,1.050565631,TimeView
5/17/2025 16:15,0.574327361,1.050565631,TimeView
5/17/2025 16:30,0.584713058,1.081614529,TimeView
5/17/2025 16:45,0.771655598,1.697761372,TimeView
5/17/2025 17:00,0.985034458,2.524597904,TimeView
5/17/2025 17:15,1.122880977,3.123466134,TimeView
5/17/2025 17:30,1.159702993,3.29162752,TimeView
5/17/2025 17:45,1.146484833,3.230871844,TimeView
5/17/2025 18:00,1.134210828,3.174846538,TimeView
5/17/2025 18:15,1.134210828,3.174846538,TimeView
5/17/2025 18:30,1.133266674,3.170552526,TimeView
5/17/2025 18:45,1.131378365,3.161971213,TimeView
5/17/2025 19:00,1.127601748,3.14483544,TimeView
5/17/2025 19:15,1.124769286,3.13200713,TimeView
5/17/2025 19:30,1.118160206,3.102152921,TimeView
5/17/2025 19:45,1.107774509,3.05546174,TimeView
5/17/2025 20:00,1.092668041,2.988034671,TimeView
5/17/2025 20:15,1.079449882,2.929511913,TimeView
5/17/2025 20:30,1.06339926,2.859048797,TimeView
5/17/2025 20:45,1.0501811,2.801517112,TimeView
5/17/2025 21:00,1.036962941,2.744436376,TimeView
5/17/2025 21:15,1.024688936,2.691838492,TimeView
5/17/2025 21:30,1.017135702,2.659665503,TimeView
5/17/2025 21:45,1.010526622,2.631636369,TimeView
5/17/2025 22:00,1.004861697,2.607702419,TimeView
5/17/2025 22:15,1.003917542,2.603721609,TimeView
5/17/2025 22:30,1.003917542,2.603721609,TimeView
5/17/2025 22:45,1.004861697,2.607702419,TimeView
5/17/2025 23:00,1.004861697,2.607702419,TimeView
5/17/2025 23:15,1.008638314,2.62364904,TimeView
5/17/2025 23:30,1.010526622,2.631636369,TimeView
5/17/2025 23:45,1.010526622,2.631636369,TimeView
5/18/2025,1.010526622,2.631636369,TimeView
5/18/2025 0:15,1.010526622,2.631636369,TimeView
5/18/2025 0:30,1.004861697,2.607702419,TimeView
5/18/2025 0:45,1.004861697,2.607702419,TimeView
5/18/2025 1:00,1.000140925,2.587821778,TimeView
5/18/2025 1:15,0.997308463,2.575921506,TimeView
5/18/2025 1:30,0.991643537,2.552184318,TimeView
5/18/2025 1:45,0.985034458,2.524597904,TimeView
5/18/2025 2:00,0.984090303,2.520666408,TimeView
5/18/2025 2:15,0.975592915,2.485389128,TimeView
5/18/2025 2:30,0.970872144,2.465873379,TimeView
5/18/2025 2:45,0.964263064,2.438650873,TimeView
5/18/2025 3:00,0.958598139,2.415409931,TimeView
5/18/2025 3:15,0.953877367,2.396107944,TimeView
5/18/2025 3:30,0.949156596,2.376865586,TimeView
5/18/2025 3:45,0.942547517,2.350026674,TimeView
5/18/2025 4:00,0.936882591,2.327115322,TimeView
5/18/2025 4:15,0.930273511,2.300494684,TimeView
5/18/2025 4:30,0.927441049,2.289121937,TimeView
5/18/2025 4:45,0.922720277,2.27021558,TimeView
5/18/2025 5:00,0.916111198,2.243848138,TimeView
5/18/2025 5:15,0.910446272,2.221341904,TimeView
5/18/2025 5:30,0.90761381,2.210121542,TimeView
5/18/2025 5:45,0.90100473,2.184025793,TimeView
5/18/2025 6:00,0.896283959,2.165459055,TimeView
5/18/2025 6:15,0.890619033,2.14325955,TimeView
5/18/2025 6:30,0.88778657,2.132192824,TimeView
5/18/2025 6:45,0.883065799,2.113797299,TimeView
5/18/2025 7:00,0.879289182,2.099125065,TimeView
5/18/2025 7:15,0.872680102,2.073543371,TimeView
5/18/2025 7:30,0.867959331,2.055344694,TimeView
5/18/2025 7:45,0.86323856,2.037207795,TimeView
5/18/2025 8:00,0.859461943,2.02274284,TimeView
5/18/2025 8:15,0.852852863,1.997524697,TimeView
5/18/2025 8:30,0.848132092,1.979586339,TimeView
5/18/2025 8:45,0.844355475,1.965280513,TimeView
5/18/2025 9:00,0.841523012,1.954577356,TimeView
5/18/2025 9:15,0.835858087,1.933238568,TimeView
5/18/2025 9:30,0.833025624,1.922602994,TimeView
5/18/2025 9:45,0.828304853,1.90492724,TimeView
5/18/2025 10:00,0.822639928,1.883799335,TimeView
5/18/2025 10:15,0.819807465,1.873269405,TimeView
5/18/2025 10:30,0.815086694,1.855770027,TimeView
5/18/2025 10:45,0.813198385,1.848787978,TimeView
5/18/2025 11:00,0.808477614,1.831377188,TimeView
5/18/2025 11:15,0.804700997,1.817494229,TimeView
5/18/2025 11:30,0.799980226,1.800197737,TimeView
5/18/2025 11:45,0.796203609,1.786406397,TimeView
5/18/2025 12:00,0.793371146,1.776089688,TimeView
5/18/2025 12:15,0.788650375,1.758946302,TimeView
5/18/2025 12:30,0.786762066,1.752106869,TimeView
5/18/2025 12:45,0.782041295,1.735053175,TimeView
5/18/2025 13:00,0.780152987,1.728249676,TimeView
5/18/2025 13:15,0.77637637,1.714673549,TimeView
5/18/2025 13:30,0.773543907,1.704518504,TimeView
5/18/2025 13:45,0.771655598,1.697761372,TimeView
5/18/2025 14:00,0.767878981,1.684278108,TimeView
5/18/2025 14:15,0.765046519,1.674192821,TimeView
5/18/2025 14:30,0.761269902,1.660782049,TimeView
5/18/2025 14:45,0.760325747,1.657435842,TimeView
5/18/2025 15:00,0.754660822,1.637413175,TimeView
5/18/2025 15:15,0.751828359,1.62743698,TimeView
5/18/2025 15:30,0.749940051,1.620799221,TimeView
5/18/2025 15:45,0.747107588,1.610862161,TimeView
5/18/2025 16:00,0.74521928,1.604250522,TimeView
5/18/2025 16:15,0.740498508,1.587767235,TimeView
5/18/2025 16:30,0.7386102,1.581192269,TimeView
5/18/2025 16:45,0.736721891,1.574627805,TimeView
5/18/2025 17:00,0.733889429,1.564800818,TimeView
5/18/2025 17:15,0.733889429,1.564800818,TimeView
5/18/2025 17:30,0.730112812,1.551735017,TimeView
5/18/2025 17:45,0.727280349,1.541963345,TimeView
5/18/2025 18:00,0.72539204,1.535462098,TimeView
5/18/2025 18:15,0.723503732,1.528971422,TimeView
5/18/2025 18:30,0.723503732,1.528971422,TimeView
5/18/2025 18:45,0.720671269,1.519255253,TimeView
5/18/2025 19:00,0.718782961,1.512791053,TimeView
5/18/2025 19:15,0.716894652,1.506337461,TimeView
5/18/2025 19:30,0.716894652,1.506337461,TimeView
5/18/2025 19:45,0.713118035,1.493462143,TimeView
5/18/2025 20:00,0.712173881,1.49024996,TimeView
5/18/2025 20:15,0.712173881,1.49024996,TimeView
5/18/2025 20:30,0.710285572,1.48383358,TimeView
5/18/2025 20:45,0.70745311,1.474228992,TimeView
5/18/2025 21:00,0.705564801,1.467839271,TimeView
5/18/2025 21:15,0.703676493,1.461460232,TimeView
5/18/2025 21:30,0.703676493,1.461460232,TimeView
5/18/2025 21:45,0.699899876,1.448734244,TimeView
5/18/2025 22:00,0.698955722,1.445559441,TimeView
5/18/2025 22:15,0.698955722,1.445559441,TimeView
5/18/2025 22:30,0.697067413,1.439217875,TimeView
5/18/2025 22:45,0.697067413,1.439217875,TimeView
5/18/2025 23:00,0.692346642,1.423410933,TimeView
5/18/2025 23:15,0.692346642,1.423410933,TimeView
5/18/2025 23:30,0.690458333,1.417106973,TimeView
5/18/2025 23:45,0.686681716,1.404531373,TimeView
5/19/2025,0.685737562,1.401394215,TimeView
5/19/2025 0:15,0.685737562,1.401394215,TimeView
5/19/2025 0:30,0.683849254,1.395127996,TimeView
5/19/2025 0:45,0.681960945,1.388872587,TimeView
5/19/2025 1:00,0.681960945,1.388872587,TimeView
5/19/2025 1:15,0.679128482,1.379509762,TimeView
5/19/2025 1:30,0.679128482,1.379509762,TimeView
5/19/2025 1:45,0.677240174,1.373281422,TimeView
5/19/2025 2:00,0.673463557,1.360857296,TimeView
5/19/2025 2:15,0.673463557,1.360857296,TimeView
5/19/2025 2:30,0.673463557,1.360857296,TimeView
5/19/2025 2:45,0.672519403,1.357758055,TimeView
5/19/2025 3:00,0.670631094,1.351567731,TimeView
5/19/2025 3:15,0.668742786,1.345388296,TimeView
5/19/2025 3:30,0.666854477,1.339219759,TimeView
5/19/2025 3:45,0.666854477,1.339219759,TimeView
5/19/2025 4:00,0.665910323,1.336139581,TimeView
5/19/2025 4:15,0.665910323,1.336139581,TimeView
5/19/2025 4:30,0.662133706,1.323846177,TimeView
5/19/2025 4:45,0.664022015,1.329987415,TimeView
5/19/2025 5:00,0.660245398,1.317715879,TimeView
5/19/2025 5:15,0.660245398,1.317715879,TimeView
5/19/2025 5:30,0.659301243,1.314654835,TimeView
5/19/2025 5:45,0.657412935,1.308540969,TimeView
5/19/2025 6:00,0.657412935,1.308540969,TimeView
5/19/2025 6:15,0.657412935,1.308540969,TimeView
5/19/2025 6:30,0.655524626,1.302438071,TimeView
5/19/2025 6:45,0.653636318,1.296346155,TimeView
5/19/2025 7:00,0.652692164,1.293304318,TimeView
5/19/2025 7:15,0.652692164,1.293304318,TimeView
5/19/2025 7:30,0.652692164,1.293304318,TimeView
5/19/2025 7:45,0.650803855,1.287228895,TimeView
5/19/2025 8:00,0.647027238,1.275111094,TimeView
5/19/2025 8:15,0.647027238,1.275111094,TimeView
5/19/2025 8:30,0.646083084,1.272088537,TimeView
5/19/2025 8:45,0.646083084,1.272088537,TimeView
5/19/2025 9:00,0.644194775,1.266051704,TimeView
5/19/2025 9:15,0.642306467,1.260025925,TimeView
5/19/2025 9:30,0.640418158,1.254011211,TimeView
5/19/2025 9:45,0.640418158,1.254011211,TimeView
5/19/2025 10:00,0.639474004,1.251008007,TimeView
5/19/2025 10:15,0.637585696,1.245009913,TimeView
5/19/2025 10:30,0.637585696,1.245009913,TimeView
5/19/2025 10:45,0.635697387,1.239022916,TimeView
5/19/2025 11:00,0.635697387,1.239022916,TimeView
5/19/2025 11:15,0.632864924,1.230063251,TimeView
5/19/2025 11:30,0.632864924,1.230063251,TimeView
5/19/2025 11:45,0.630976616,1.224104046,TimeView
5/19/2025 12:00,0.629088307,1.218155981,TimeView
5/19/2025 12:15,0.629088307,1.218155981,TimeView
5/19/2025 12:30,0.629088307,1.218155981,TimeView
5/19/2025 12:45,0.627199999,1.212219068,TimeView
5/19/2025 13:00,0.625311691,1.206293319,TimeView
5/19/2025 13:15,0.625311691,1.206293319,TimeView
5/19/2025 13:30,0.624367536,1.203334635,TimeView
5/19/2025 13:45,0.624367536,1.203334635,TimeView
5/19/2025 14:00,0.622479228,1.197425657,TimeView
5/19/2025 14:15,0.622479228,1.197425657,TimeView
5/19/2025 14:30,0.622479228,1.197425657,TimeView
5/19/2025 14:45,0.620590919,1.191527874,TimeView
5/19/2025 15:00,0.618702611,1.1856413,TimeView
5/19/2025 15:15,0.618702611,1.1856413,TimeView
5/19/2025 15:30,0.617758457,1.18270222,TimeView
5/19/2025 15:45,0.615870148,1.176832483,TimeView
5/19/2025 16:00,0.612093531,1.165126745,TimeView
5/19/2025 16:15,0.612093531,1.165126745,TimeView
5/19/2025 16:30,0.612093531,1.165126745,TimeView
5/19/2025 16:45,0.611149377,1.162207348,TimeView
5/19/2025 17:00,0.611149377,1.162207348,TimeView
5/19/2025 17:15,0.611149377,1.162207348,TimeView
5/19/2025 17:30,0.609261068,1.156377011,TimeView
5/19/2025 17:45,0.60737276,1.15055796,TimeView
5/19/2025 18:00,0.609261068,1.156377011,TimeView
5/19/2025 18:15,0.60737276,1.15055796,TimeView
5/19/2025 18:30,0.605484451,1.144750208,TimeView
5/19/2025 18:45,0.604540297,1.141850574,TimeView
5/19/2025 19:00,0.604540297,1.141850574,TimeView
5/19/2025 19:15,0.602651989,1.136059797,TimeView
5/19/2025 19:30,0.602651989,1.136059797,TimeView
5/19/2025 19:45,0.602651989,1.136059797,TimeView
5/19/2025 20:00,0.60076368,1.130280352,TimeView
5/19/2025 20:15,0.598875372,1.124512254,TimeView
5/19/2025 20:30,0.598875372,1.124512254,TimeView
5/19/2025 20:45,0.598875372,1.124512254,TimeView
5/19/2025 21:00,0.597931217,1.121632463,TimeView
5/19/2025 21:15,0.597931217,1.121632463,TimeView
5/19/2025 21:30,0.597931217,1.121632463,TimeView
5/19/2025 21:45,0.596042909,1.115881409,TimeView
5/19/2025 22:00,0.596042909,1.115881409,TimeView
5/19/2025 22:15,0.596042909,1.115881409,TimeView
5/19/2025 22:30,0.596042909,1.115881409,TimeView
5/19/2025 22:45,0.596042909,1.115881409,TimeView
5/19/2025 23:00,0.5941546,1.110141734,TimeView
5/19/2025 23:15,0.592266292,1.104413452,TimeView
5/19/2025 23:30,0.5941546,1.110141734,TimeView
5/19/2025 23:45,0.592266292,1.104413452,TimeView
5/20/2025,0.591322138,1.101553588,TimeView
5/20/2025 0:15,0.592266292,1.104413452,TimeView
5/20/2025 0:30,0.591322138,1.101553588,TimeView
5/20/2025 0:45,0.591322138,1.101553588,TimeView
5/20/2025 1:00,0.589433829,1.095842421,TimeView
5/20/2025 1:15,0.589433829,1.095842421,TimeView
5/20/2025 1:30,0.589433829,1.095842421,TimeView
5/20/2025 1:45,0.591322138,1.101553588,TimeView
5/20/2025 2:00,0.589433829,1.095842421,TimeView
5/20/2025 2:15,0.587545521,1.090142682,TimeView
5/20/2025 2:30,0.587545521,1.090142682,TimeView
5/20/2025 2:45,0.587545521,1.090142682,TimeView
5/20/2025 3:00,0.585657212,1.084454383,TimeView
5/20/2025 3:15,0.585657212,1.084454383,TimeView
5/20/2025 3:30,0.585657212,1.084454383,TimeView
5/20/2025 3:45,0.585657212,1.084454383,TimeView
5/20/2025 4:00,0.585657212,1.084454383,TimeView
5/20/2025 4:15,0.585657212,1.084454383,TimeView
5/20/2025 4:30,0.584713058,1.081614529,TimeView
5/20/2025 4:45,0.584713058,1.081614529,TimeView
5/20/2025 5:00,0.584713058,1.081614529,TimeView
5/20/2025 5:15,0.58282475,1.075943418,TimeView
5/20/2025 5:30,0.58282475,1.075943418,TimeView
5/20/2025 5:45,0.580936441,1.070283782,TimeView
5/20/2025 6:00,0.58282475,1.075943418,TimeView
5/20/2025 6:15,0.58282475,1.075943418,TimeView
5/20/2025 6:30,0.580936441,1.070283782,TimeView
5/20/2025 6:45,0.579048133,1.064635637,TimeView
5/20/2025 7:00,0.579048133,1.064635637,TimeView
5/20/2025 7:15,0.58282475,1.075943418,TimeView
5/20/2025 7:30,0.579048133,1.064635637,TimeView
5/20/2025 7:45,0.578103978,1.061815877,TimeView
5/20/2025 8:00,0.578103978,1.061815877,TimeView
5/20/2025 8:15,0.578103978,1.061815877,TimeView
5/20/2025 8:30,0.578103978,1.061815877,TimeView
5/20/2025 8:45,0.572439053,1.04495781,TimeView
5/20/2025 9:00,0.578103978,1.061815877,TimeView
5/20/2025 9:15,0.57621567,1.056184992,TimeView
5/20/2025 9:30,0.57621567,1.056184992,TimeView
5/20/2025 9:45,0.57621567,1.056184992,TimeView
5/20/2025 10:00,0.572439053,1.04495781,TimeView
5/20/2025 10:15,0.572439053,1.04495781,TimeView
5/20/2025 10:30,0.572439053,1.04495781,TimeView
5/20/2025 10:45,0.572439053,1.04495781,TimeView
5/20/2025 11:00,0.572439053,1.04495781,TimeView
5/20/2025 11:15,0.572439053,1.04495781,TimeView
5/20/2025 11:30,0.571494899,1.042158231,TimeView
5/20/2025 11:45,0.571494899,1.042158231,TimeView
5/20/2025 12:00,0.56960659,1.036567745,TimeView
5/20/2025 12:15,0.567718282,1.030988833,TimeView
5/20/2025 12:30,0.56960659,1.036567745,TimeView
5/20/2025 12:45,0.567718282,1.030988833,TimeView
5/20/2025 13:00,0.56960659,1.036567745,TimeView
5/20/2025 13:15,0.567718282,1.030988833,TimeView
5/20/2025 13:30,0.567718282,1.030988833,TimeView
5/20/2025 13:45,0.565829973,1.025421511,TimeView
5/20/2025 14:00,0.567718282,1.030988833,TimeView
5/20/2025 14:15,0.56960659,1.036567745,TimeView
5/20/2025 14:30,0.567718282,1.030988833,TimeView
5/20/2025 14:45,0.567718282,1.030988833,TimeView
5/20/2025 15:00,0.567718282,1.030988833,TimeView
5/20/2025 15:15,0.56960659,1.036567745,TimeView
5/20/2025 15:30,0.567718282,1.030988833,TimeView
5/20/2025 15:45,0.56960659,1.036567745,TimeView
5/20/2025 16:00,0.56960659,1.036567745,TimeView
5/20/2025 16:15,0.56960659,1.036567745,TimeView
5/20/2025 16:30,0.567718282,1.030988833,TimeView
5/20/2025 16:45,0.567718282,1.030988833,TimeView
5/20/2025 17:00,0.567718282,1.030988833,TimeView
5/20/2025 17:15,0.565829973,1.025421511,TimeView
5/20/2025 17:30,0.565829973,1.025421511,TimeView
5/20/2025 17:45,0.565829973,1.025421511,TimeView
5/20/2025 18:00,0.565829973,1.025421511,TimeView
5/20/2025 18:15,0.565829973,1.025421511,TimeView
5/20/2025 18:30,0.565829973,1.025421511,TimeView
5/20/2025 18:45,0.564885819,1.0226422,TimeView
5/20/2025 19:00,0.565829973,1.025421511,TimeView
5/20/2025 19:15,0.564885819,1.0226422,TimeView
5/20/2025 19:30,0.56299751,1.017092289,TimeView
5/20/2025 19:45,0.56299751,1.017092289,TimeView
5/20/2025 20:00,0.56299751,1.017092289,TimeView
5/20/2025 20:15,0.56299751,1.017092289,TimeView
5/20/2025 20:30,0.56299751,1.017092289,TimeView
5/20/2025 20:45,0.561109202,1.011554003,TimeView
5/20/2025 21:00,0.561109202,1.011554003,TimeView
5/20/2025 21:15,0.559220893,1.006027357,TimeView
5/20/2025 21:30,0.561109202,1.011554003,TimeView
5/20/2025 21:45,0.558276739,1.003268404,TimeView
5/20/2025 22:00,0.558276739,1.003268404,TimeView
5/20/2025 22:15,0.558276739,1.003268404,TimeView
5/20/2025 22:30,0.556388431,0.997759245,TimeView
5/20/2025 22:45,0.556388431,0.997759245,TimeView
5/20/2025 23:00,0.556388431,0.997759245,TimeView
5/20/2025 23:15,0.556388431,0.997759245,TimeView
5/20/2025 23:30,0.552611814,0.986775975,TimeView
