Time,Raw Gauge Height,Adjusted Gauge Height
6/18/2025 18:45,13.457,0.76652
6/18/2025 19:00,13.457,0.76652
6/18/2025 19:15,13.453,0.76252
6/18/2025 19:30,13.453,0.76252
6/18/2025 19:45,13.453,0.76252
6/18/2025 20:00,13.453,0.76252
6/18/2025 20:15,13.452,0.76152
6/18/2025 20:30,13.452,0.76152
6/18/2025 20:45,13.45,0.75952
6/18/2025 21:00,13.45,0.75952
6/18/2025 21:15,13.448,0.75752
6/18/2025 21:30,13.45,0.75952
6/18/2025 21:45,13.446,0.75552
6/18/2025 22:00,13.446,0.75552
6/18/2025 22:15,13.446,0.75552
6/18/2025 22:30,13.446,0.75552
6/18/2025 22:45,13.445,0.75452
6/18/2025 23:00,13.443,0.75252
6/18/2025 23:15,13.443,0.75252
6/18/2025 23:30,13.443,0.75252
6/18/2025 23:45,13.439,0.74852
6/19/2025 0:00,13.439,0.74852
6/19/2025 0:15,13.438,0.74752
6/19/2025 0:30,13.436,0.74552
6/19/2025 0:45,13.436,0.74552
6/19/2025 1:00,13.436,0.74552
6/19/2025 1:15,13.436,0.74552
6/19/2025 1:30,13.434,0.74352
6/19/2025 1:45,13.432,0.74152
6/19/2025 2:00,13.432,0.74152
6/19/2025 2:15,13.431,0.74052
6/19/2025 2:30,13.429,0.73852
6/19/2025 2:45,13.427,0.73652
6/19/2025 3:00,13.425,0.73452
6/19/2025 3:15,13.425,0.73452
6/19/2025 3:30,13.424,0.73352
6/19/2025 3:45,13.424,0.73352
6/19/2025 4:00,13.422,0.73152
6/19/2025 4:15,13.422,0.73152
6/19/2025 4:30,13.42,0.72952
6/19/2025 4:45,13.42,0.72952
6/19/2025 5:00,13.42,0.72952
6/19/2025 5:15,13.418,0.72752
6/19/2025 5:30,13.418,0.72752
6/19/2025 5:45,13.418,0.72752
6/19/2025 6:00,13.418,0.72752
6/19/2025 6:15,13.416,0.72552
6/19/2025 6:30,13.416,0.72552
6/19/2025 6:45,13.416,0.72552
6/19/2025 7:00,13.416,0.72552
6/19/2025 7:15,13.415,0.72452
6/19/2025 7:30,13.416,0.72552
6/19/2025 7:45,13.415,0.72452
6/19/2025 8:00,13.415,0.72452
6/19/2025 8:15,13.415,0.72452
6/19/2025 8:30,13.413,0.72252
6/19/2025 8:45,13.411,0.72052
6/19/2025 9:00,13.411,0.72052
6/19/2025 9:15,13.411,0.72052
6/19/2025 9:30,13.41,0.71952
6/19/2025 9:45,13.41,0.71952
6/19/2025 10:00,13.41,0.71952
6/19/2025 10:15,13.41,0.71952
6/19/2025 10:30,13.41,0.71952
6/19/2025 10:45,13.41,0.71952
6/19/2025 11:00,13.41,0.71952
6/19/2025 11:15,13.41,0.71952
6/19/2025 11:30,13.408,0.71752
6/19/2025 11:45,13.408,0.71752
6/19/2025 12:00,13.408,0.71752
6/19/2025 12:15,13.408,0.71752
6/19/2025 12:30,13.408,0.71752
6/19/2025 12:45,13.408,0.71752
6/19/2025 13:00,13.408,0.71752
6/19/2025 13:15,13.408,0.71752
6/19/2025 13:30,13.408,0.71752
6/19/2025 13:45,13.408,0.71752
6/19/2025 14:00,13.406,0.71552
6/19/2025 14:15,13.406,0.71552
6/19/2025 14:30,13.404,0.71352
6/19/2025 14:45,13.403,0.71252
6/19/2025 15:00,13.403,0.71252
6/19/2025 15:15,13.403,0.71252
6/19/2025 15:30,13.401,0.71052
6/19/2025 15:45,13.401,0.71052
6/19/2025 16:00,13.401,0.71052
6/19/2025 16:15,13.401,0.71052
6/19/2025 16:30,13.399,0.70852
6/19/2025 16:45,13.399,0.70852
6/19/2025 17:00,13.399,0.70852
6/19/2025 17:15,13.399,0.70852
6/19/2025 17:30,13.397,0.70652
6/19/2025 17:45,13.396,0.70552
6/19/2025 18:00,13.396,0.70552
6/19/2025 18:15,13.396,0.70552
6/19/2025 18:30,13.396,0.70552
6/19/2025 18:45,13.396,0.70552
6/19/2025 19:00,13.394,0.70352
6/19/2025 19:15,13.394,0.70352
6/19/2025 19:30,13.392,0.70152
6/19/2025 19:45,13.392,0.70152
6/19/2025 20:00,13.39,0.69952
6/19/2025 20:15,13.389,0.69852
6/19/2025 20:30,13.389,0.69852
6/19/2025 20:45,13.389,0.69852
6/19/2025 21:00,13.387,0.69652
6/19/2025 21:15,13.387,0.69652
6/19/2025 21:30,13.385,0.69452
6/19/2025 21:45,13.385,0.69452
6/19/2025 22:00,13.381,0.69052
6/19/2025 22:15,13.381,0.69052
6/19/2025 22:30,13.381,0.69052
6/19/2025 22:45,13.381,0.69052
6/19/2025 23:00,13.38,0.68952
6/19/2025 23:15,13.38,0.68952
6/19/2025 23:30,13.378,0.68752
6/19/2025 23:45,13.378,0.68752
6/20/2025 0:00,13.378,0.68752
6/20/2025 0:15,13.376,0.68552
6/20/2025 0:30,13.376,0.68552
6/20/2025 0:45,13.376,0.68552
6/20/2025 1:00,13.374,0.68352
6/20/2025 1:15,13.374,0.68352
6/20/2025 1:30,13.374,0.68352
6/20/2025 1:45,13.373,0.68252
6/20/2025 2:00,13.373,0.68252
6/20/2025 2:15,13.371,0.68052
6/20/2025 2:30,13.369,0.67852
6/20/2025 2:45,13.369,0.67852
6/20/2025 3:00,13.367,0.67652
6/20/2025 3:15,13.367,0.67652
6/20/2025 3:30,13.367,0.67652
6/20/2025 3:45,13.367,0.67652
6/20/2025 4:00,13.366,0.67552
6/20/2025 4:15,13.366,0.67552
6/20/2025 4:30,13.366,0.67552
6/20/2025 4:45,13.366,0.67552
6/20/2025 5:00,13.366,0.67552
6/20/2025 5:15,13.364,0.67352
6/20/2025 5:30,13.364,0.67352
6/20/2025 5:45,13.364,0.67352
6/20/2025 6:00,13.364,0.67352
6/20/2025 6:15,13.364,0.67352
6/20/2025 6:30,13.364,0.67352
6/20/2025 6:45,13.364,0.67352
6/20/2025 7:00,13.362,0.67152
6/20/2025 7:15,13.362,0.67152
6/20/2025 7:30,13.36,0.66952
6/20/2025 7:45,13.36,0.66952
6/20/2025 8:00,13.36,0.66952
6/20/2025 8:15,13.364,0.67352
6/20/2025 8:30,13.367,0.67652
6/20/2025 8:45,13.362,0.67152
6/20/2025 9:00,13.36,0.66952
6/20/2025 9:15,13.359,0.66852
6/20/2025 9:30,13.359,0.66852
6/20/2025 9:45,13.359,0.66852
6/20/2025 10:00,13.359,0.66852
6/20/2025 10:15,13.357,0.66652
6/20/2025 10:30,13.357,0.66652
6/20/2025 10:45,13.357,0.66652
6/20/2025 11:00,13.355,0.66452
6/20/2025 11:15,13.353,0.66252
6/20/2025 11:30,13.353,0.66252
6/20/2025 11:45,13.353,0.66252
6/20/2025 12:00,13.353,0.66252
6/20/2025 12:15,13.353,0.66252
6/20/2025 12:30,13.353,0.66252
6/20/2025 12:45,13.352,0.66152
6/20/2025 13:00,13.352,0.66152
6/20/2025 13:15,13.352,0.66152
6/20/2025 13:30,13.352,0.66152
6/20/2025 13:45,13.352,0.66152
6/20/2025 14:00,13.35,0.65952
6/20/2025 14:15,13.35,0.65952
6/20/2025 14:30,13.35,0.65952
6/20/2025 14:45,13.348,0.65752
6/20/2025 15:00,13.348,0.65752
6/20/2025 15:15,13.346,0.65552
6/20/2025 15:30,13.345,0.65452
6/20/2025 15:45,13.345,0.65452
6/20/2025 16:00,13.345,0.65452
6/20/2025 16:15,13.345,0.65452
6/20/2025 16:30,13.343,0.65252
6/20/2025 16:45,13.343,0.65252
6/20/2025 17:00,13.343,0.65252
6/20/2025 17:15,13.343,0.65252
6/20/2025 17:30,13.341,0.65052
6/20/2025 17:45,13.341,0.65052
6/20/2025 18:00,13.341,0.65052
6/20/2025 18:15,13.339,0.64852
6/20/2025 18:30,13.339,0.64852
6/20/2025 18:45,13.339,0.64852
6/20/2025 19:00,13.339,0.64852
6/20/2025 19:15,13.339,0.64852
6/20/2025 19:30,13.339,0.64852
6/20/2025 19:45,13.339,0.64852
6/20/2025 20:00,13.338,0.64752
6/20/2025 20:15,13.338,0.64752
6/20/2025 20:30,13.338,0.64752
6/20/2025 20:45,13.336,0.64552
6/20/2025 21:00,13.336,0.64552
6/20/2025 21:15,13.336,0.64552
6/20/2025 21:30,13.336,0.64552
6/20/2025 21:45,13.334,0.64352
6/20/2025 22:00,13.332,0.64152
6/20/2025 22:15,13.332,0.64152
6/20/2025 22:30,13.332,0.64152
6/20/2025 22:45,13.332,0.64152
6/20/2025 23:00,13.331,0.64052
6/20/2025 23:15,13.331,0.64052
6/20/2025 23:30,13.331,0.64052
6/20/2025 23:45,13.329,0.63852
6/21/2025 0:00,13.329,0.63852
6/21/2025 0:15,13.329,0.63852
6/21/2025 0:30,13.329,0.63852
6/21/2025 0:45,13.329,0.63852
6/21/2025 1:00,13.329,0.63852
6/21/2025 1:15,13.327,0.63652
6/21/2025 1:30,13.327,0.63652
6/21/2025 1:45,13.327,0.63652
6/21/2025 2:00,13.327,0.63652
6/21/2025 2:15,13.327,0.63652
6/21/2025 2:30,13.325,0.63452
6/21/2025 2:45,13.325,0.63452
6/21/2025 3:00,13.323,0.63252
6/21/2025 3:15,13.323,0.63252
6/21/2025 3:30,13.322,0.63152
6/21/2025 3:45,13.322,0.63152
6/21/2025 4:00,13.322,0.63152
6/21/2025 4:15,13.322,0.63152
6/21/2025 4:30,13.322,0.63152
6/21/2025 4:45,13.322,0.63152
6/21/2025 5:00,13.32,0.62952
6/21/2025 5:15,13.32,0.62952
6/21/2025 5:30,13.32,0.62952
6/21/2025 5:45,13.32,0.62952
6/21/2025 6:00,13.32,0.62952
6/21/2025 6:15,13.32,0.62952
6/21/2025 6:30,13.32,0.62952
6/21/2025 6:45,13.322,0.63152
6/21/2025 7:00,13.32,0.62952
6/21/2025 7:15,13.32,0.62952
6/21/2025 7:30,13.32,0.62952
6/21/2025 7:45,13.32,0.62952
6/21/2025 8:00,13.32,0.62952
6/21/2025 8:15,13.32,0.62952
6/21/2025 8:30,13.32,0.62952
6/21/2025 8:45,13.32,0.62952
6/21/2025 9:00,13.32,0.62952
6/21/2025 9:15,13.32,0.62952
6/21/2025 9:30,13.32,0.62952
6/21/2025 9:45,13.318,0.62752
6/21/2025 10:00,13.318,0.62752
6/21/2025 10:15,13.318,0.62752
6/21/2025 10:30,13.317,0.62652
6/21/2025 10:45,13.317,0.62652
6/21/2025 11:00,13.317,0.62652
6/21/2025 11:15,13.317,0.62652
6/21/2025 11:30,13.317,0.62652
6/21/2025 11:45,13.317,0.62652
6/21/2025 12:00,13.317,0.62652
6/21/2025 12:15,13.317,0.62652
6/21/2025 12:30,13.317,0.62652
6/21/2025 12:45,13.318,0.62752
6/21/2025 13:00,13.323,0.63252
6/21/2025 13:15,13.329,0.63852
6/21/2025 13:30,13.332,0.64152
6/21/2025 13:45,13.332,0.64152
6/21/2025 14:00,13.331,0.64052
6/21/2025 14:15,13.329,0.63852
6/21/2025 14:30,13.325,0.63452
6/21/2025 14:45,13.322,0.63152
6/21/2025 15:00,13.322,0.63152
6/21/2025 15:15,13.32,0.62952
6/21/2025 15:30,13.317,0.62652
6/21/2025 15:45,13.317,0.62652
6/21/2025 16:00,13.317,0.62652
6/21/2025 16:15,13.317,0.62652
6/21/2025 16:30,13.315,0.62452
6/21/2025 16:45,13.315,0.62452
6/21/2025 17:00,13.315,0.62452
6/21/2025 17:15,13.315,0.62452
6/21/2025 17:30,13.315,0.62452
6/21/2025 17:45,13.315,0.62452
6/21/2025 18:00,13.315,0.62452
6/21/2025 18:15,13.313,0.62252
6/21/2025 18:30,13.313,0.62252
6/21/2025 18:45,13.313,0.62252
6/21/2025 19:00,13.311,0.62052
6/21/2025 19:15,13.311,0.62052
6/21/2025 19:30,13.31,0.61952
6/21/2025 19:45,13.31,0.61952
6/21/2025 20:00,13.31,0.61952
6/21/2025 20:15,13.31,0.61952
6/21/2025 20:30,13.308,0.61752
6/21/2025 20:45,13.308,0.61752
6/21/2025 21:00,13.308,0.61752
6/21/2025 21:15,13.308,0.61752
6/21/2025 21:30,13.306,0.61552
6/21/2025 21:45,13.306,0.61552
6/21/2025 22:00,13.306,0.61552
6/21/2025 22:15,13.306,0.61552
6/21/2025 22:30,13.306,0.61552
6/21/2025 22:45,13.306,0.61552
6/21/2025 23:00,13.306,0.61552
6/21/2025 23:15,13.306,0.61552
6/21/2025 23:30,13.306,0.61552
6/21/2025 23:45,13.304,0.61352
6/22/2025 0:00,13.303,0.61252
6/22/2025 0:15,13.303,0.61252
6/22/2025 0:30,13.303,0.61252
6/22/2025 0:45,13.303,0.61252
6/22/2025 1:00,13.301,0.61052
6/22/2025 1:15,13.299,0.60852
6/22/2025 1:30,13.299,0.60852
6/22/2025 1:45,13.299,0.60852
6/22/2025 2:00,13.299,0.60852
6/22/2025 2:15,13.297,0.60652
6/22/2025 2:30,13.299,0.60852
6/22/2025 2:45,13.297,0.60652
6/22/2025 3:00,13.295,0.60452
6/22/2025 3:15,13.297,0.60652
6/22/2025 3:30,13.299,0.60852
6/22/2025 3:45,13.303,0.61252
6/22/2025 4:00,13.313,0.62252
6/22/2025 4:15,13.318,0.62752
6/22/2025 4:30,13.317,0.62652
6/22/2025 4:45,13.317,0.62652
6/22/2025 5:00,13.313,0.62252
6/22/2025 5:15,13.322,0.63152
6/22/2025 5:30,13.339,0.64852
6/22/2025 5:45,13.345,0.65452
6/22/2025 6:00,13.35,0.65952
6/22/2025 6:15,15,2.30952
6/22/2025 6:30,15,2.30952
6/22/2025 6:45,15,2.30952
6/22/2025 7:00,15,2.30952
6/22/2025 7:15,15,2.30952
6/22/2025 7:30,15,2.30952
6/22/2025 7:45,15,2.30952
6/22/2025 8:00,15,2.30952
6/22/2025 8:15,15,2.30952
6/22/2025 8:30,13.366,0.67552
6/22/2025 8:45,13.364,0.67352
6/22/2025 9:00,15,2.30952
6/22/2025 9:15,15,2.30952
6/22/2025 9:30,15,2.30952
6/22/2025 9:45,15,2.30952
6/22/2025 10:00,15,2.30952
6/22/2025 10:15,15,2.30952
6/22/2025 10:30,15,2.30952
6/22/2025 10:45,15,2.30952
6/22/2025 11:00,15,2.30952
6/22/2025 11:15,15,2.30952
6/22/2025 11:30,15,2.30952
6/22/2025 11:45,15,2.30952
6/22/2025 12:00,15,2.30952
6/22/2025 12:15,15,2.30952
6/22/2025 12:30,15,2.30952
6/22/2025 12:45,15,2.30952
6/22/2025 13:00,15,2.30952
6/22/2025 13:15,15,2.30952
6/22/2025 13:30,15,2.30952
6/22/2025 13:45,15,2.30952
6/22/2025 14:00,15,2.30952
6/22/2025 14:15,15,2.30952
6/22/2025 14:30,15,2.30952
6/22/2025 14:45,15,2.30952
6/22/2025 15:00,15,2.30952
6/22/2025 15:15,15,2.30952
6/22/2025 15:30,15,2.30952
6/22/2025 15:45,15,2.30952
6/22/2025 16:00,15,2.30952
6/22/2025 16:15,15,2.30952
6/22/2025 16:30,15,2.30952
6/22/2025 16:45,15,2.30952
6/22/2025 17:00,15,2.30952
6/22/2025 17:15,15,2.30952
6/22/2025 17:30,13.327,0.63652
6/22/2025 17:45,15,2.30952
6/22/2025 18:00,13.327,0.63652
6/22/2025 18:15,13.327,0.63652
6/22/2025 18:30,13.325,0.63452
6/22/2025 18:45,13.325,0.63452
6/22/2025 19:00,13.325,0.63452
6/22/2025 19:15,13.323,0.63252
6/22/2025 19:30,13.323,0.63252
6/22/2025 19:45,13.323,0.63252
6/22/2025 20:00,13.322,0.63152
6/22/2025 20:15,13.322,0.63152
6/22/2025 20:30,13.322,0.63152
6/22/2025 20:45,13.32,0.62952
6/22/2025 21:00,13.32,0.62952
6/22/2025 21:15,13.32,0.62952
6/22/2025 21:30,13.318,0.62752
6/22/2025 21:45,13.317,0.62652
6/22/2025 22:00,13.317,0.62652
6/22/2025 22:15,13.317,0.62652
6/22/2025 22:30,13.315,0.62452
6/22/2025 22:45,13.315,0.62452
6/22/2025 23:00,13.315,0.62452
6/22/2025 23:15,13.313,0.62252
6/22/2025 23:30,13.313,0.62252
6/22/2025 23:45,13.313,0.62252
6/23/2025 0:00,13.313,0.62252
6/23/2025 0:15,13.311,0.62052
6/23/2025 0:30,13.311,0.62052
6/23/2025 0:45,13.311,0.62052
6/23/2025 1:00,13.31,0.61952
6/23/2025 1:15,13.31,0.61952
6/23/2025 1:30,13.311,0.62052
6/23/2025 1:45,13.31,0.61952
6/23/2025 2:00,13.31,0.61952
6/23/2025 2:15,13.31,0.61952
6/23/2025 2:30,13.31,0.61952
6/23/2025 2:45,13.308,0.61752
6/23/2025 3:00,13.308,0.61752
6/23/2025 3:15,13.308,0.61752
6/23/2025 3:30,13.308,0.61752
6/23/2025 3:45,13.306,0.61552
6/23/2025 4:00,13.306,0.61552
6/23/2025 4:15,13.306,0.61552
6/23/2025 4:30,13.306,0.61552
6/23/2025 4:45,13.304,0.61352
6/23/2025 5:00,13.304,0.61352
6/23/2025 5:15,13.304,0.61352
6/23/2025 5:30,13.304,0.61352
6/23/2025 5:45,13.304,0.61352
6/23/2025 6:00,13.304,0.61352
6/23/2025 6:15,13.306,0.61552
6/23/2025 6:30,13.306,0.61552
6/23/2025 6:45,13.306,0.61552
6/23/2025 7:00,13.306,0.61552
6/23/2025 7:15,13.304,0.61352
6/23/2025 7:30,13.304,0.61352
6/23/2025 7:45,13.308,0.61752
6/23/2025 8:00,13.317,0.62652
6/23/2025 8:15,13.339,0.64852
6/23/2025 8:30,13.373,0.68252
6/23/2025 8:45,13.404,0.71352
6/23/2025 9:00,13.425,0.73452
6/23/2025 9:15,13.439,0.74852
6/23/2025 9:30,13.446,0.75552
6/23/2025 9:45,13.448,0.75752
6/23/2025 10:00,13.446,0.75552
6/23/2025 10:15,13.443,0.75252
6/23/2025 10:30,13.438,0.74752
6/23/2025 10:45,13.431,0.74052
6/23/2025 11:00,13.424,0.73352
6/23/2025 11:15,13.416,0.72552
6/23/2025 11:30,13.408,0.71752
6/23/2025 11:45,13.401,0.71052
6/23/2025 12:00,13.394,0.70352
6/23/2025 12:15,13.387,0.69652
6/23/2025 12:30,13.38,0.68952
6/23/2025 12:45,13.376,0.68552
6/23/2025 13:00,13.371,0.68052
6/23/2025 13:15,13.366,0.67552
6/23/2025 13:30,13.36,0.66952
6/23/2025 13:45,13.357,0.66652
6/23/2025 14:00,13.352,0.66152
6/23/2025 14:15,13.346,0.65552
6/23/2025 14:30,13.343,0.65252
6/23/2025 14:45,13.341,0.65052
6/23/2025 15:00,13.338,0.64752
6/23/2025 15:15,13.336,0.64552
6/23/2025 15:30,13.332,0.64152
6/23/2025 15:45,13.331,0.64052
6/23/2025 16:00,13.329,0.63852
6/23/2025 16:15,13.327,0.63652
6/23/2025 16:30,13.323,0.63252
6/23/2025 16:45,13.322,0.63152
6/23/2025 17:00,13.32,0.62952
6/23/2025 17:15,13.32,0.62952
6/23/2025 17:30,13.317,0.62652
6/23/2025 17:45,13.315,0.62452
6/23/2025 18:00,13.315,0.62452
6/23/2025 18:15,13.313,0.62252
6/23/2025 18:30,13.313,0.62252
6/23/2025 18:45,13.311,0.62052
6/23/2025 19:00,13.31,0.61952
6/23/2025 19:15,13.31,0.61952
6/23/2025 19:30,13.308,0.61752
6/23/2025 19:45,13.308,0.61752
6/23/2025 20:00,13.306,0.61552
6/23/2025 20:15,13.306,0.61552
6/23/2025 20:30,13.304,0.61352
6/23/2025 20:45,13.304,0.61352
6/23/2025 21:00,13.303,0.61252
6/23/2025 21:15,13.303,0.61252
6/23/2025 21:30,13.301,0.61052
6/23/2025 21:45,13.301,0.61052
6/23/2025 22:00,13.299,0.60852
6/23/2025 22:15,13.297,0.60652
6/23/2025 22:30,13.295,0.60452
6/23/2025 22:45,13.295,0.60452
6/23/2025 23:00,13.295,0.60452
6/23/2025 23:15,13.294,0.60352
6/23/2025 23:30,13.294,0.60352
6/23/2025 23:45,13.294,0.60352
6/24/2025 0:00,13.294,0.60352
6/24/2025 0:15,13.294,0.60352
6/24/2025 0:30,13.294,0.60352
6/24/2025 0:45,13.294,0.60352
6/24/2025 1:00,13.294,0.60352
6/24/2025 1:15,13.294,0.60352
6/24/2025 1:30,13.292,0.60152
6/24/2025 1:45,13.292,0.60152
6/24/2025 2:00,13.292,0.60152
6/24/2025 2:15,13.292,0.60152
6/24/2025 2:30,13.292,0.60152
6/24/2025 2:45,13.292,0.60152
6/24/2025 3:00,13.292,0.60152
6/24/2025 3:15,13.292,0.60152
6/24/2025 3:30,13.292,0.60152
6/24/2025 3:45,13.292,0.60152
6/24/2025 4:00,13.292,0.60152
6/24/2025 4:15,13.29,0.59952
6/24/2025 4:30,13.29,0.59952
6/24/2025 4:45,13.29,0.59952
6/24/2025 5:00,13.29,0.59952
6/24/2025 5:15,13.29,0.59952
6/24/2025 5:30,13.288,0.59752
6/24/2025 5:45,13.288,0.59752
6/24/2025 6:00,13.288,0.59752
6/24/2025 6:15,13.288,0.59752
6/24/2025 6:30,13.287,0.59652
6/24/2025 6:45,13.287,0.59652
6/24/2025 7:00,13.287,0.59652
6/24/2025 7:15,13.285,0.59452
6/24/2025 7:30,13.285,0.59452
6/24/2025 7:45,13.285,0.59452
6/24/2025 8:00,13.285,0.59452
6/24/2025 8:15,13.285,0.59452
6/24/2025 8:30,13.285,0.59452
6/24/2025 8:45,13.285,0.59452
6/24/2025 9:00,13.285,0.59452
6/24/2025 9:15,13.29,0.59952
6/24/2025 9:30,13.297,0.60652
6/24/2025 9:45,13.306,0.61552
6/24/2025 10:00,13.31,0.61952
6/24/2025 10:15,13.313,0.62252
6/24/2025 10:30,13.311,0.62052
6/24/2025 10:45,13.308,0.61752
6/24/2025 11:00,13.303,0.61252
6/24/2025 11:15,13.299,0.60852
6/24/2025 11:30,13.294,0.60352
6/24/2025 11:45,13.292,0.60152
6/24/2025 12:00,13.287,0.59652
6/24/2025 12:15,13.285,0.59452
6/24/2025 12:30,13.285,0.59452
6/24/2025 12:45,13.283,0.59252
6/24/2025 13:00,13.281,0.59052
6/24/2025 13:15,13.281,0.59052
6/24/2025 13:30,13.28,0.58952
6/24/2025 13:45,13.28,0.58952
6/24/2025 14:00,13.28,0.58952
6/24/2025 14:15,13.28,0.58952
6/24/2025 14:30,13.28,0.58952
6/24/2025 14:45,13.28,0.58952
6/24/2025 15:00,13.278,0.58752
6/24/2025 15:15,13.278,0.58752
6/24/2025 15:30,13.278,0.58752
6/24/2025 15:45,13.278,0.58752
6/24/2025 16:00,13.276,0.58552
6/24/2025 16:15,13.276,0.58552
6/24/2025 16:30,13.276,0.58552
6/24/2025 16:45,13.274,0.58352
6/24/2025 17:00,13.274,0.58352
6/24/2025 17:15,13.274,0.58352
6/24/2025 17:30,13.274,0.58352
6/24/2025 17:45,13.274,0.58352
6/24/2025 18:00,13.273,0.58252
6/24/2025 18:15,13.273,0.58252
6/24/2025 18:30,13.273,0.58252
6/24/2025 18:45,13.273,0.58252
6/24/2025 19:00,13.273,0.58252
6/24/2025 19:15,13.271,0.58052
6/24/2025 19:30,13.271,0.58052
6/24/2025 19:45,13.271,0.58052
6/24/2025 20:00,13.271,0.58052
6/24/2025 20:15,13.271,0.58052
6/24/2025 20:30,13.269,0.57852
6/24/2025 20:45,13.271,0.58052
6/24/2025 21:00,13.267,0.57652
6/24/2025 21:15,13.267,0.57652
6/24/2025 21:30,13.267,0.57652
6/24/2025 21:45,13.267,0.57652
6/24/2025 22:00,13.266,0.57552
6/24/2025 22:15,13.266,0.57552
6/24/2025 22:30,13.267,0.57652
6/24/2025 22:45,13.267,0.57652
6/24/2025 23:00,13.266,0.57552
6/24/2025 23:15,13.266,0.57552
6/24/2025 23:30,13.262,0.57152
6/24/2025 23:45,13.266,0.57552
6/25/2025 0:00,13.266,0.57552
6/25/2025 0:15,13.266,0.57552
6/25/2025 0:30,13.266,0.57552
6/25/2025 0:45,13.266,0.57552
6/25/2025 1:00,13.266,0.57552
6/25/2025 1:15,13.266,0.57552
6/25/2025 1:30,13.264,0.57352
6/25/2025 1:45,13.264,0.57352
6/25/2025 2:00,13.264,0.57352
6/25/2025 2:15,13.264,0.57352
6/25/2025 2:30,13.262,0.57152
6/25/2025 2:45,13.262,0.57152
6/25/2025 3:00,13.262,0.57152
6/25/2025 3:15,13.262,0.57152
6/25/2025 3:30,13.262,0.57152
6/25/2025 3:45,13.26,0.56952
6/25/2025 4:00,13.262,0.57152
6/25/2025 4:15,13.262,0.57152
6/25/2025 4:30,13.26,0.56952
6/25/2025 4:45,13.26,0.56952
6/25/2025 5:00,13.26,0.56952
6/25/2025 5:15,13.26,0.56952
6/25/2025 5:30,13.26,0.56952
6/25/2025 5:45,13.259,0.56852
6/25/2025 6:00,13.26,0.56952
6/25/2025 6:15,13.26,0.56952
6/25/2025 6:30,13.26,0.56952
6/25/2025 6:45,13.26,0.56952
6/25/2025 7:00,13.262,0.57152
6/25/2025 7:15,13.257,0.56652
6/25/2025 7:30,13.264,0.57352
6/25/2025 7:45,13.26,0.56952
6/25/2025 8:00,13.26,0.56952
6/25/2025 8:15,13.26,0.56952
6/25/2025 8:30,13.262,0.57152
6/25/2025 8:45,13.264,0.57352
6/25/2025 9:00,13.262,0.57152
6/25/2025 9:15,13.264,0.57352
6/25/2025 9:30,13.26,0.56952
6/25/2025 9:45,13.26,0.56952
6/25/2025 10:00,13.262,0.57152
6/25/2025 10:15,13.26,0.56952
6/25/2025 10:30,13.259,0.56852
6/25/2025 10:45,13.26,0.56952
6/25/2025 11:00,13.26,0.56952
6/25/2025 11:15,13.26,0.56952
6/25/2025 11:30,13.259,0.56852
6/25/2025 11:45,13.26,0.56952
6/25/2025 12:00,13.259,0.56852
6/25/2025 12:15,13.26,0.56952
6/25/2025 12:30,13.26,0.56952
6/25/2025 12:45,13.259,0.56852
6/25/2025 13:00,13.259,0.56852
6/25/2025 13:15,13.259,0.56852
6/25/2025 13:30,13.259,0.56852
6/25/2025 13:45,13.257,0.56652
6/25/2025 14:00,13.257,0.56652
6/25/2025 14:15,13.257,0.56652
6/25/2025 14:30,13.257,0.56652
6/25/2025 14:45,13.257,0.56652
6/25/2025 15:00,13.257,0.56652
6/25/2025 15:15,13.257,0.56652
6/25/2025 15:30,13.257,0.56652
6/25/2025 15:45,13.257,0.56652
6/25/2025 16:00,13.255,0.56452
6/25/2025 16:15,13.257,0.56652
6/25/2025 16:30,13.257,0.56652
6/25/2025 16:45,13.255,0.56452
6/25/2025 17:00,13.255,0.56452
6/25/2025 17:15,13.257,0.56652
6/25/2025 17:30,13.255,0.56452
6/25/2025 17:45,13.253,0.56252
6/25/2025 18:00,13.253,0.56252
6/25/2025 18:15,13.253,0.56252
6/25/2025 18:30,13.255,0.56452
6/25/2025 18:45,13.253,0.56252
6/25/2025 19:00,13.253,0.56252
6/25/2025 19:15,13.253,0.56252
6/25/2025 19:30,13.255,0.56452
6/25/2025 19:45,13.252,0.56152
6/25/2025 20:00,13.253,0.56252
6/25/2025 20:15,13.253,0.56252
6/25/2025 20:30,13.253,0.56252
6/25/2025 20:45,13.253,0.56252
6/25/2025 21:00,13.252,0.56152
6/25/2025 21:15,13.252,0.56152
6/25/2025 21:30,13.252,0.56152
6/25/2025 21:45,13.252,0.56152
6/25/2025 22:00,13.25,0.55952
6/25/2025 22:15,13.248,0.55752
6/25/2025 22:30,13.25,0.55952
6/25/2025 22:45,13.248,0.55752
6/25/2025 23:00,13.248,0.55752
6/25/2025 23:15,13.248,0.55752
6/25/2025 23:30,13.246,0.55552
6/25/2025 23:45,13.246,0.55552
6/26/2025 0:00,13.246,0.55552
6/26/2025 0:15,13.248,0.55752
6/26/2025 0:30,13.246,0.55552
6/26/2025 0:45,13.245,0.55452
6/26/2025 1:00,13.246,0.55552
6/26/2025 1:15,13.245,0.55452
6/26/2025 1:30,13.25,0.55952
6/26/2025 1:45,13.252,0.56152
6/26/2025 2:00,13.253,0.56252
6/26/2025 2:15,13.26,0.56952
