,Time,GaugeHeight_m,Flow,Source
19185,10/29/2025 2:02,0.324253245,0.414885921,Pressure Transducer
19186,10/29/2025 2:12,0.322293895,0.410819252,Pressure Transducer
19187,10/29/2025 2:22,0.321118286,0.408386653,Pressure Transducer
19188,10/29/2025 2:32,0.321314221,0.4087917,Pressure Transducer
19189,10/29/2025 2:42,0.319256903,0.404546415,Pressure Transducer
19190,10/29/2025 2:52,0.318277229,0.402530847,Pressure Transducer
19191,10/29/2025 3:02,0.316513814,0.398912594,Pressure Transducer
19192,10/29/2025 3:12,0.318081294,0.402128199,Pressure Transducer
19193,10/29/2025 3:22,0.314750399,0.395306921,Pressure Transducer
19194,10/29/2025 3:32,0.315828042,0.397508891,Pressure Transducer
19195,10/29/2025 3:42,0.316121944,0.398110245,Pressure Transducer
19196,10/29/2025 3:52,0.313084952,0.391913139,Pressure Transducer
19197,10/29/2025 4:02,0.313672757,0.393109659,Pressure Transducer
19198,10/29/2025 4:12,0.311909342,0.389524311,Pressure Transducer
19199,10/29/2025 4:22,0.31239918,0.390518974,Pressure Transducer
19200,10/29/2025 4:32,0.312301212,0.390319963,Pressure Transducer
19201,10/29/2025 4:42,0.31200731,0.389723166,Pressure Transducer
19202,10/29/2025 4:52,0.310341863,0.386347955,Pressure Transducer
19203,10/29/2025 5:02,0.31279105,0.391315406,Pressure Transducer
19204,10/29/2025 5:12,0.310733733,0.387141106,Pressure Transducer
19205,10/29/2025 5:22,0.311027635,0.38773638,Pressure Transducer
19206,10/29/2025 5:32,0.309852025,0.385357397,Pressure Transducer
19207,10/29/2025 5:42,0.3108317,0.387339492,Pressure Transducer
19208,10/29/2025 5:52,0.311713407,0.38912672,Pressure Transducer
19209,10/29/2025 6:02,0.310243895,0.386149765,Pressure Transducer
19210,10/29/2025 6:12,0.30887235,0.383379216,Pressure Transducer
19211,10/29/2025 6:22,0.31004796,0.385753503,Pressure Transducer
19212,10/29/2025 6:32,0.30808861,0.381799492,Pressure Transducer
19213,10/29/2025 6:42,0.308382513,0.382391595,Pressure Transducer
19214,10/29/2025 6:52,0.306913001,0.379434615,Pressure Transducer
19215,10/29/2025 7:02,0.308382513,0.382391595,Pressure Transducer
19216,10/29/2025 7:12,0.307010968,0.379631472,Pressure Transducer
19217,10/29/2025 7:22,0.306227228,0.378057715,Pressure Transducer
19218,10/29/2025 7:32,0.305933326,0.377468204,Pressure Transducer
19219,10/29/2025 7:42,0.305639423,0.376879048,Pressure Transducer
19220,10/29/2025 7:52,0.307108936,0.379828369,Pressure Transducer
19221,10/29/2025 8:02,0.306717066,0.379041018,Pressure Transducer
19222,10/29/2025 8:12,0.307206903,0.380025304,Pressure Transducer
19223,10/29/2025 8:22,0.306619098,0.378844279,Pressure Transducer
19224,10/29/2025 8:32,0.308774383,0.383181613,Pressure Transducer
19225,10/29/2025 8:42,0.305835358,0.37727178,Pressure Transducer
19226,10/29/2025 8:52,0.307108936,0.379828369,Pressure Transducer
19227,10/29/2025 9:02,0.306717066,0.379041018,Pressure Transducer
19228,10/29/2025 9:12,0.307206903,0.380025304,Pressure Transducer
19229,10/29/2025 9:22,0.306521131,0.378647579,Pressure Transducer
19230,10/29/2025 9:32,0.30848048,0.38258904,Pressure Transducer
19231,10/29/2025 9:42,0.305345521,0.376290246,Pressure Transducer
19232,10/29/2025 9:52,0.307794708,0.381207743,Pressure Transducer
19233,10/29/2025 10:02,0.306521131,0.378647579,Pressure Transducer
19234,10/29/2025 10:12,0.306521131,0.378647579,Pressure Transducer
19235,10/29/2025 10:22,0.306717066,0.379041018,Pressure Transducer
19236,10/29/2025 10:32,0.305835358,0.37727178,Pressure Transducer
19237,10/29/2025 10:42,0.306129261,0.377861172,Pressure Transducer
19238,10/29/2025 10:52,0.306913001,0.379434615,Pressure Transducer
19239,10/29/2025 11:02,0.308676415,0.38298405,Pressure Transducer
19240,10/29/2025 11:12,0.306815033,0.379237797,Pressure Transducer
19241,10/29/2025 11:22,0.307304871,0.380222279,Pressure Transducer
19242,10/29/2025 11:32,0.306815033,0.379237797,Pressure Transducer
19243,10/29/2025 11:42,0.306031293,0.377664669,Pressure Transducer
19244,10/29/2025 11:52,0.305247553,0.376094057,Pressure Transducer
19245,10/29/2025 12:02,0.308186578,0.38199682,Pressure Transducer
19246,10/29/2025 12:12,0.306423163,0.378450918,Pressure Transducer
19247,10/29/2025 12:22,0.30808861,0.381799492,Pressure Transducer
19248,10/29/2025 12:32,0.306815033,0.379237797,Pressure Transducer
19249,10/29/2025 12:42,0.30808861,0.381799492,Pressure Transducer
19250,10/29/2025 12:52,0.307500806,0.380616347,Pressure Transducer
19251,10/29/2025 13:02,0.307696741,0.381010572,Pressure Transducer
19252,10/29/2025 13:12,0.307500806,0.380616347,Pressure Transducer
19253,10/29/2025 13:22,0.306717066,0.379041018,Pressure Transducer
19254,10/29/2025 13:32,0.307402838,0.380419294,Pressure Transducer
19255,10/29/2025 13:42,0.307304871,0.380222279,Pressure Transducer
19256,10/29/2025 13:52,0.305541456,0.376682741,Pressure Transducer
19257,10/29/2025 14:02,0.305247553,0.376094057,Pressure Transducer
19258,10/29/2025 14:12,0.304169911,0.373938579,Pressure Transducer
19259,10/29/2025 14:22,0.307990643,0.381602203,Pressure Transducer
19260,10/29/2025 14:32,0.308676415,0.38298405,Pressure Transducer
19261,10/29/2025 14:42,0.306423163,0.378450918,Pressure Transducer
19262,10/29/2025 14:52,0.304757716,0.375113704,Pressure Transducer
19263,10/29/2025 15:02,0.305051619,0.375701797,Pressure Transducer
19264,10/29/2025 15:12,0.305737391,0.377075394,Pressure Transducer
19265,10/29/2025 15:22,0.306325196,0.378254297,Pressure Transducer
19266,10/29/2025 15:32,0.305933326,0.377468204,Pressure Transducer
19267,10/29/2025 15:42,0.305247553,0.376094057,Pressure Transducer
19268,10/29/2025 15:52,0.305443488,0.376486474,Pressure Transducer
19269,10/29/2025 16:02,0.305345521,0.376290246,Pressure Transducer
19270,10/29/2025 16:12,0.303582106,0.372764874,Pressure Transducer
19271,10/29/2025 16:22,0.306423163,0.378450918,Pressure Transducer
19272,10/29/2025 16:32,0.304757716,0.375113704,Pressure Transducer
19273,10/29/2025 16:42,0.303484139,0.372569395,Pressure Transducer
19274,10/29/2025 16:52,0.304365846,0.37433013,Pressure Transducer
19275,10/29/2025 17:02,0.305345521,0.376290246,Pressure Transducer
19276,10/29/2025 17:12,0.306325196,0.378254297,Pressure Transducer
19277,10/29/2025 17:22,0.306227228,0.378057715,Pressure Transducer
19278,10/29/2025 17:32,0.305247553,0.376094057,Pressure Transducer
19279,10/29/2025 17:42,0.305443488,0.376486474,Pressure Transducer
19280,10/29/2025 17:52,0.306521131,0.378647579,Pressure Transducer
19281,10/29/2025 18:02,0.306423163,0.378450918,Pressure Transducer
19282,10/29/2025 18:12,0.303288204,0.372178554,Pressure Transducer
19283,10/29/2025 18:22,0.305051619,0.375701797,Pressure Transducer
19284,10/29/2025 18:32,0.305247553,0.376094057,Pressure Transducer
19285,10/29/2025 18:42,0.304463814,0.374525964,Pressure Transducer
19286,10/29/2025 18:52,0.304267879,0.374134335,Pressure Transducer
19287,10/29/2025 19:02,0.307206903,0.380025304,Pressure Transducer
19288,10/29/2025 19:12,0.304169911,0.373938579,Pressure Transducer
19289,10/29/2025 19:22,0.305835358,0.37727178,Pressure Transducer
19290,10/29/2025 19:32,0.305247553,0.376094057,Pressure Transducer
19291,10/29/2025 19:42,0.306717066,0.379041018,Pressure Transducer
19292,10/29/2025 19:52,0.306423163,0.378450918,Pressure Transducer
19293,10/29/2025 20:02,0.307402838,0.380419294,Pressure Transducer
19294,10/29/2025 20:12,0.305835358,0.37727178,Pressure Transducer
19295,10/29/2025 20:22,0.305541456,0.376682741,Pressure Transducer
19296,10/29/2025 20:32,0.306227228,0.378057715,Pressure Transducer
19297,10/29/2025 20:42,0.306815033,0.379237797,Pressure Transducer
19298,10/29/2025 20:52,0.307010968,0.379631472,Pressure Transducer
19299,10/29/2025 21:02,0.308284545,0.382194188,Pressure Transducer
19300,10/29/2025 21:12,0.307010968,0.379631472,Pressure Transducer
19301,10/29/2025 21:22,0.305541456,0.376682741,Pressure Transducer
19302,10/29/2025 21:32,0.307402838,0.380419294,Pressure Transducer
19303,10/29/2025 21:42,0.307010968,0.379631472,Pressure Transducer
19304,10/29/2025 21:52,0.307892676,0.381404954,Pressure Transducer
19305,10/29/2025 22:02,0.306913001,0.379434615,Pressure Transducer
19306,10/29/2025 22:12,0.307108936,0.379828369,Pressure Transducer
19307,10/29/2025 22:22,0.306619098,0.378844279,Pressure Transducer
19308,10/29/2025 22:32,0.307108936,0.379828369,Pressure Transducer
19309,10/29/2025 22:42,0.307696741,0.381010572,Pressure Transducer
19310,10/29/2025 22:52,0.305835358,0.37727178,Pressure Transducer
19311,10/29/2025 23:02,0.306521131,0.378647579,Pressure Transducer
19312,10/29/2025 23:12,0.305639423,0.376879048,Pressure Transducer
19313,10/29/2025 23:22,0.305835358,0.37727178,Pressure Transducer
19314,10/29/2025 23:32,0.306325196,0.378254297,Pressure Transducer
19315,10/29/2025 23:42,0.308284545,0.382194188,Pressure Transducer
19316,10/29/2025 23:52,0.306129261,0.377861172,Pressure Transducer
19317,10/30/2025 0:02,0.308774383,0.383181613,Pressure Transducer
19318,10/30/2025 0:12,0.307990643,0.381602203,Pressure Transducer
19319,10/30/2025 0:22,0.307206903,0.380025304,Pressure Transducer
19320,10/30/2025 0:32,0.307402838,0.380419294,Pressure Transducer
19321,10/30/2025 0:42,0.306815033,0.379237797,Pressure Transducer
19322,10/30/2025 0:52,0.307010968,0.379631472,Pressure Transducer
19323,10/30/2025 1:02,0.308970318,0.383576858,Pressure Transducer
19324,10/30/2025 1:12,0.308382513,0.382391595,Pressure Transducer
19325,10/30/2025 1:22,0.308774383,0.383181613,Pressure Transducer
19326,10/30/2025 1:32,0.306031293,0.377664669,Pressure Transducer
19327,10/30/2025 1:42,0.307990643,0.381602203,Pressure Transducer
19328,10/30/2025 1:52,0.308284545,0.382194188,Pressure Transducer
19329,10/30/2025 2:02,0.305443488,0.376486474,Pressure Transducer
19330,10/30/2025 2:12,0.308186578,0.38199682,Pressure Transducer
19331,10/30/2025 2:22,0.30848048,0.38258904,Pressure Transducer
19332,10/30/2025 2:32,0.309558123,0.384763531,Pressure Transducer
19333,10/30/2025 2:42,0.307206903,0.380025304,Pressure Transducer
19334,10/30/2025 2:52,0.30926422,0.384170018,Pressure Transducer
19335,10/30/2025 3:02,0.307794708,0.381207743,Pressure Transducer
19336,10/30/2025 3:12,0.306815033,0.379237797,Pressure Transducer
19337,10/30/2025 3:22,0.308284545,0.382194188,Pressure Transducer
19338,10/30/2025 3:32,0.306031293,0.377664669,Pressure Transducer
19339,10/30/2025 3:42,0.307108936,0.379828369,Pressure Transducer
19340,10/30/2025 3:52,0.306913001,0.379434615,Pressure Transducer
19341,10/30/2025 4:02,0.309362188,0.384367817,Pressure Transducer
19342,10/30/2025 4:12,0.307990643,0.381602203,Pressure Transducer
19343,10/30/2025 4:22,0.308382513,0.382391595,Pressure Transducer
19344,10/30/2025 4:32,0.307500806,0.380616347,Pressure Transducer
19345,10/30/2025 4:42,0.309558123,0.384763531,Pressure Transducer
19346,10/30/2025 4:52,0.306913001,0.379434615,Pressure Transducer
19347,10/30/2025 5:02,0.30808861,0.381799492,Pressure Transducer
19348,10/30/2025 5:12,0.307598773,0.38081344,Pressure Transducer
19349,10/30/2025 5:22,0.307892676,0.381404954,Pressure Transducer
19350,10/30/2025 5:32,0.309754058,0.385159402,Pressure Transducer
19351,10/30/2025 5:42,0.308578448,0.382786525,Pressure Transducer
19352,10/30/2025 5:52,0.310341863,0.386347955,Pressure Transducer
19353,10/30/2025 6:02,0.308970318,0.383576858,Pressure Transducer
19354,10/30/2025 6:12,0.31161544,0.388927983,Pressure Transducer
19355,10/30/2025 6:22,0.306717066,0.379041018,Pressure Transducer
19356,10/30/2025 6:32,0.307892676,0.381404954,Pressure Transducer
19357,10/30/2025 6:42,0.306521131,0.378647579,Pressure Transducer
19358,10/30/2025 6:52,0.307990643,0.381602203,Pressure Transducer
19359,10/30/2025 7:02,0.308774383,0.383181613,Pressure Transducer
19360,10/30/2025 7:12,0.307794708,0.381207743,Pressure Transducer
19361,10/30/2025 7:22,0.308186578,0.38199682,Pressure Transducer
19362,10/30/2025 7:32,0.306227228,0.378057715,Pressure Transducer
19363,10/30/2025 7:42,0.308284545,0.382194188,Pressure Transducer
19364,10/30/2025 7:52,0.30808861,0.381799492,Pressure Transducer
19365,10/30/2025 8:02,0.30887235,0.383379216,Pressure Transducer
19366,10/30/2025 8:12,0.307990643,0.381602203,Pressure Transducer
19367,10/30/2025 8:22,0.310341863,0.386347955,Pressure Transducer
19368,10/30/2025 8:32,0.307402838,0.380419294,Pressure Transducer
19369,10/30/2025 8:42,0.306031293,0.377664669,Pressure Transducer
19370,10/30/2025 8:52,0.30926422,0.384170018,Pressure Transducer
19371,10/30/2025 9:02,0.307990643,0.381602203,Pressure Transducer
19372,10/30/2025 9:12,0.30848048,0.38258904,Pressure Transducer
19373,10/30/2025 9:22,0.306031293,0.377664669,Pressure Transducer
19374,10/30/2025 9:32,0.309362188,0.384367817,Pressure Transducer
19375,10/30/2025 9:42,0.309852025,0.385357397,Pressure Transducer
19376,10/30/2025 9:52,0.308970318,0.383576858,Pressure Transducer
19377,10/30/2025 10:02,0.30926422,0.384170018,Pressure Transducer
19378,10/30/2025 10:12,0.307892676,0.381404954,Pressure Transducer
19379,10/30/2025 10:22,0.309068285,0.383774539,Pressure Transducer
19380,10/30/2025 10:32,0.309068285,0.383774539,Pressure Transducer
19381,10/30/2025 10:42,0.31004796,0.385753503,Pressure Transducer
19382,10/30/2025 10:52,0.31200731,0.389723166,Pressure Transducer
19383,10/30/2025 11:02,0.310341863,0.386347955,Pressure Transducer
19384,10/30/2025 11:12,0.309460155,0.384565654,Pressure Transducer
19385,10/30/2025 11:22,0.308774383,0.383181613,Pressure Transducer
19386,10/30/2025 11:32,0.310929667,0.387537916,Pressure Transducer
19387,10/30/2025 11:42,0.309460155,0.384565654,Pressure Transducer
19388,10/30/2025 11:52,0.31161544,0.388927983,Pressure Transducer
19389,10/30/2025 12:02,0.31200731,0.389723166,Pressure Transducer
19390,10/30/2025 12:12,0.312105277,0.389922059,Pressure Transducer
19391,10/30/2025 12:22,0.312301212,0.390319963,Pressure Transducer
19392,10/30/2025 12:32,0.311909342,0.389524311,Pressure Transducer
19393,10/30/2025 12:42,0.312693082,0.391116239,Pressure Transducer
19394,10/30/2025 12:52,0.312497147,0.390718023,Pressure Transducer
19395,10/30/2025 13:02,0.31318292,0.392112462,Pressure Transducer
19396,10/30/2025 13:12,0.31279105,0.391315406,Pressure Transducer
19397,10/30/2025 13:22,0.31279105,0.391315406,Pressure Transducer
19398,10/30/2025 13:32,0.312889017,0.391514611,Pressure Transducer
19399,10/30/2025 13:42,0.31318292,0.392112462,Pressure Transducer
19400,10/30/2025 13:52,0.316709749,0.399314001,Pressure Transducer
19401,10/30/2025 14:02,0.328073977,0.422860167,Pressure Transducer
19402,10/30/2025 14:12,0.35168414,0.47342006,Pressure Transducer
19403,10/30/2025 14:22,0.381172352,0.539606674,Pressure Transducer
19404,10/30/2025 14:32,0.407819508,0.602242136,Pressure Transducer
19405,10/30/2025 14:42,0.435054468,0.668958845,Pressure Transducer
19406,10/30/2025 14:52,0.452688615,0.713581514,Pressure Transducer
19407,10/30/2025 15:02,0.462387395,0.738593991,Pressure Transducer
19408,10/30/2025 15:12,0.468559347,0.754683097,Pressure Transducer
19409,10/30/2025 15:22,0.474731298,0.770905249,Pressure Transducer
19410,10/30/2025 15:32,0.474829266,0.771163813,Pressure Transducer
19411,10/30/2025 15:42,0.474731298,0.770905249,Pressure Transducer
19412,10/30/2025 15:52,0.469539022,0.757249176,Pressure Transducer
19413,10/30/2025 16:02,0.465032517,0.745472988,Pressure Transducer
19414,10/30/2025 16:12,0.457391054,0.725667376,Pressure Transducer
19415,10/30/2025 16:22,0.45327642,0.715087974,Pressure Transducer
19416,10/30/2025 16:32,0.446026826,0.696593874,Pressure Transducer
19417,10/30/2025 16:42,0.436230078,0.671899132,Pressure Transducer
19418,10/30/2025 16:52,0.431429671,0.659924223,Pressure Transducer
19419,10/30/2025 17:02,0.424963817,0.643926027,Pressure Transducer
19420,10/30/2025 17:12,0.417322353,0.62521441,Pressure Transducer
19421,10/30/2025 17:22,0.410562597,0.608839324,Pressure Transducer
19422,10/30/2025 17:32,0.403704873,0.592398284,Pressure Transducer
19423,10/30/2025 17:42,0.398218694,0.579370454,Pressure Transducer
19424,10/30/2025 17:52,0.393516255,0.568292648,Pressure Transducer
19425,10/30/2025 18:02,0.389205686,0.558210418,Pressure Transducer
19426,10/30/2025 18:12,0.383033735,0.543895691,Pressure Transducer
19427,10/30/2025 18:22,0.379800808,0.53645471,Pressure Transducer
19428,10/30/2025 18:32,0.375882108,0.527488299,Pressure Transducer
19429,10/30/2025 18:42,0.374118694,0.523472406,Pressure Transducer
19430,10/30/2025 18:52,0.370199994,0.514590535,Pressure Transducer
19431,10/30/2025 19:02,0.370983734,0.51636223,Pressure Transducer
19432,10/30/2025 19:12,0.373236986,0.521468889,Pressure Transducer
19433,10/30/2025 19:22,0.381858125,0.541185318,Pressure Transducer
19434,10/30/2025 19:32,0.405272353,0.596140963,Pressure Transducer
19435,10/30/2025 19:42,0.447006501,0.699082175,Pressure Transducer
19436,10/30/2025 19:52,0.495598372,0.826728338,Pressure Transducer
19437,10/30/2025 20:02,0.527143901,0.913938181,Pressure Transducer
19438,10/30/2025 20:12,0.538116259,0.945055437,Pressure Transducer
19439,10/30/2025 20:22,0.543994308,0.961889815,Pressure Transducer
19440,10/30/2025 20:32,0.559473171,1.00676504,Pressure Transducer
19441,10/30/2025 20:42,0.579850407,1.067033926,Pressure Transducer
19442,10/30/2025 20:52,0.584063009,1.079660957,Pressure Transducer
19443,10/30/2025 21:02,0.595525204,1.114306668,Pressure Transducer
19444,10/30/2025 21:12,0.624817482,1.204744274,Pressure Transducer
19445,10/30/2025 21:22,0.680854882,1.385213547,Pressure Transducer
19446,10/30/2025 21:32,0.730916265,1.554511161,Pressure Transducer
19447,10/30/2025 21:42,0.748746347,1.616608513,Pressure Transducer
19448,10/30/2025 21:52,0.747962607,1.613859326,Pressure Transducer
19449,10/30/2025 22:02,0.74668903,1.609395738,Pressure Transducer
19450,10/30/2025 22:12,0.755310168,1.639703536,Pressure Transducer
19451,10/30/2025 22:22,0.773728055,1.705178013,Pressure Transducer
19452,10/30/2025 22:32,0.781663421,1.733690887,Pressure Transducer
19453,10/30/2025 22:42,0.790284559,1.764873571,Pressure Transducer
19454,10/30/2025 22:52,0.786169925,1.749964253,Pressure Transducer
19455,10/30/2025 23:02,0.776177242,1.713958872,Pressure Transducer
19456,10/30/2025 23:12,0.767654071,1.683476439,Pressure Transducer
19457,10/30/2025 23:22,0.760012607,1.656326606,Pressure Transducer
19458,10/30/2025 23:32,0.752958949,1.631416208,Pressure Transducer
19459,10/30/2025 23:42,0.748354477,1.615233694,Pressure Transducer
19460,10/30/2025 23:52,0.746003257,1.606994237,Pressure Transducer
19461,10/31/2025 0:02,0.744631713,1.602195376,Pressure Transducer
19462,10/31/2025 0:12,0.745709355,1.605965445,Pressure Transducer
19463,10/31/2025 0:22,0.745611387,1.605622571,Pressure Transducer
19464,10/31/2025 0:32,0.743456103,1.598086463,Pressure Transducer
19465,10/31/2025 0:42,0.742476428,1.594665469,Pressure Transducer
19466,10/31/2025 0:52,0.7431622,1.597059869,Pressure Transducer
19467,10/31/2025 1:02,0.742966265,1.596375613,Pressure Transducer
19468,10/31/2025 1:12,0.738263826,1.579987359,Pressure Transducer
19469,10/31/2025 1:22,0.736010574,1.572157726,Pressure Transducer
19470,10/31/2025 1:32,0.727781306,1.54368986,Pressure Transducer
19471,10/31/2025 1:42,0.722980899,1.527176161,Pressure Transducer
19472,10/31/2025 1:52,0.718768297,1.512740898,Pressure Transducer
19473,10/31/2025 2:02,0.713086183,1.493353734,Pressure Transducer
19474,10/31/2025 2:12,0.708285777,1.477049989,Pressure Transducer
19475,10/31/2025 2:22,0.70152602,1.454208581,Pressure Transducer
19476,10/31/2025 2:32,0.703387402,1.460484578,Pressure Transducer
19477,10/31/2025 2:42,0.703289435,1.460154003,Pressure Transducer
19478,10/31/2025 2:52,0.698586996,1.444320295,Pressure Transducer
19479,10/31/2025 3:02,0.690063825,1.415791299,Pressure Transducer
19480,10/31/2025 3:12,0.679679272,1.38132851,Pressure Transducer
19481,10/31/2025 3:22,0.669980491,1.349437421,Pressure Transducer
19482,10/31/2025 3:32,0.661261385,1.32101287,Pressure Transducer
19483,10/31/2025 3:42,0.654795531,1.300084618,Pressure Transducer
19484,10/31/2025 3:52,0.653130084,1.29471485,Pressure Transducer
19485,10/31/2025 4:02,0.668021141,1.343029613,Pressure Transducer
19486,10/31/2025 4:12,0.696725614,1.438071146,Pressure Transducer
19487,10/31/2025 4:22,0.711224801,1.487023702,Pressure Transducer
19488,10/31/2025 4:32,0.720335777,1.518105997,Pressure Transducer
19489,10/31/2025 4:42,0.728467078,1.546054534,Pressure Transducer
19490,10/31/2025 4:52,0.762657729,1.665705405,Pressure Transducer
19491,10/31/2025 5:02,0.797926023,1.792691199,Pressure Transducer
19492,10/31/2025 5:12,0.833880089,1.925809035,Pressure Transducer
19493,10/31/2025 5:22,0.881884156,2.109202364,Pressure Transducer
19494,10/31/2025 5:32,0.910000823,2.219575878,Pressure Transducer
19495,10/31/2025 5:42,0.913919522,2.235130461,Pressure Transducer
19496,10/31/2025 5:52,0.909608953,2.218022719,Pressure Transducer
19497,10/31/2025 6:02,0.908531311,2.213753688,Pressure Transducer
19498,10/31/2025 6:12,0.909021148,2.215693764,Pressure Transducer
19499,10/31/2025 6:22,0.91323375,2.232405393,Pressure Transducer
19500,10/31/2025 6:32,0.916466677,2.245263334,Pressure Transducer
19501,10/31/2025 6:42,0.922344726,2.268714113,Pressure Transducer
19502,10/31/2025 6:52,0.927145133,2.287935042,Pressure Transducer
19503,10/31/2025 7:02,0.933219117,2.312344699,Pressure Transducer
19504,10/31/2025 7:12,0.937039848,2.327750171,Pressure Transducer
19505,10/31/2025 7:22,0.940174808,2.340419928,Pressure Transducer
19506,10/31/2025 7:32,0.940370743,2.341212666,Pressure Transducer
19507,10/31/2025 7:42,0.941742287,2.346764724,Pressure Transducer
19508,10/31/2025 7:52,0.94360367,2.354307749,Pressure Transducer
19509,10/31/2025 8:02,0.94281993,2.351130603,Pressure Transducer
19510,10/31/2025 8:12,0.94360367,2.354307749,Pressure Transducer
19511,10/31/2025 8:22,0.94438741,2.357486544,Pressure Transducer
19512,10/31/2025 8:32,0.940762613,2.342798452,Pressure Transducer
19513,10/31/2025 8:42,0.937529686,2.329728076,Pressure Transducer
19514,10/31/2025 8:52,0.931553669,2.305641815,Pressure Transducer
19515,10/31/2025 9:02,0.930476027,2.301308644,Pressure Transducer
19516,10/31/2025 9:12,0.926753263,2.286363649,Pressure Transducer
19517,10/31/2025 9:22,0.920091474,2.25971357,Pressure Transducer
19518,10/31/2025 9:32,0.916564644,2.245653412,Pressure Transducer
19519,10/31/2025 9:42,0.909217083,2.216469978,Pressure Transducer
19520,10/31/2025 9:52,0.903730904,2.19477556,Pressure Transducer
19521,10/31/2025 10:02,0.897363018,2.169697605,Pressure Transducer
19522,10/31/2025 10:12,0.892562611,2.150866056,Pressure Transducer
19523,10/31/2025 10:22,0.889231717,2.137836408,Pressure Transducer
19524,10/31/2025 10:32,0.882471961,2.111487619,Pressure Transducer
19525,10/31/2025 10:42,0.879043099,2.09817039,Pressure Transducer
19526,10/31/2025 10:52,0.877965456,2.093991673,Pressure Transducer
19527,10/31/2025 11:02,0.872283342,2.072011477,Pressure Transducer
19528,10/31/2025 11:12,0.868952448,2.059168054,Pressure Transducer
19529,10/31/2025 11:22,0.868364643,2.056904757,Pressure Transducer
19530,10/31/2025 11:32,0.869736188,2.062187272,Pressure Transducer
19531,10/31/2025 11:42,0.869834155,2.062564793,Pressure Transducer
19532,10/31/2025 11:52,0.869148383,2.059922699,Pressure Transducer
19533,10/31/2025 12:02,0.866993098,2.051627457,Pressure Transducer
19534,10/31/2025 12:12,0.866797163,2.050873983,Pressure Transducer
19535,10/31/2025 12:22,0.867091066,2.052004234,Pressure Transducer
19536,10/31/2025 12:32,0.863662204,2.038832881,Pressure Transducer
19537,10/31/2025 12:42,0.862290659,2.033573479,Pressure Transducer
19538,10/31/2025 12:52,0.861800822,2.031696388,Pressure Transducer
19539,10/31/2025 13:02,0.860919114,2.028319305,Pressure Transducer
19540,10/31/2025 13:12,0.858469927,2.018949863,Pressure Transducer
19541,10/31/2025 13:22,0.856216675,2.010344723,Pressure Transducer
19542,10/31/2025 13:32,0.855824805,2.008849621,Pressure Transducer
19543,10/31/2025 13:42,0.853277651,1.999141889,Pressure Transducer
19544,10/31/2025 13:52,0.852983748,1.99802293,Pressure Transducer
19545,10/31/2025 14:02,0.850828464,1.9898246,Pressure Transducer
19546,10/31/2025 14:12,0.847889439,1.97866597,Pressure Transducer
19547,10/31/2025 14:22,0.843774805,1.963084476,Pressure Transducer
19548,10/31/2025 14:32,0.842109358,1.95679116,Pressure Transducer
19549,10/31/2025 14:42,0.841815455,1.955681382,Pressure Transducer
19550,10/31/2025 14:52,0.841325618,1.953832291,Pressure Transducer
19551,10/31/2025 15:02,0.836427244,1.935378409,Pressure Transducer
19552,10/31/2025 15:12,0.832802447,1.921765948,Pressure Transducer
19553,10/31/2025 15:22,0.833782122,1.925441346,Pressure Transducer
19554,10/31/2025 15:32,0.82917765,1.908190478,Pressure Transducer
19555,10/31/2025 15:42,0.826434561,1.897941776,Pressure Transducer
19556,10/31/2025 15:52,0.824573178,1.890999397,Pressure Transducer
19557,10/31/2025 16:02,0.820654479,1.876415876,Pressure Transducer
19558,10/31/2025 16:12,0.816637812,1.861512883,Pressure Transducer
19559,10/31/2025 16:22,0.812621146,1.846655647,Pressure Transducer
19560,10/31/2025 16:32,0.809486186,1.835091603,Pressure Transducer
19561,10/31/2025 16:42,0.808898381,1.832926457,Pressure Transducer
19562,10/31/2025 16:52,0.80155082,1.805945193,Pressure Transducer
19563,10/31/2025 17:02,0.79998334,1.800209128,Pressure Transducer
19564,10/31/2025 17:12,0.795182934,1.782686132,Pressure Transducer
19565,10/31/2025 17:22,0.788619112,1.758832986,Pressure Transducer
19566,10/31/2025 17:32,0.787835372,1.755993115,Pressure Transducer
19567,10/31/2025 17:42,0.784994315,1.745713389,Pressure Transducer
19568,10/31/2025 17:52,0.777156917,1.717476072,Pressure Transducer
19569,10/31/2025 18:02,0.77588334,1.712904253,Pressure Transducer
19570,10/31/2025 18:12,0.770397161,1.693263908,Pressure Transducer
19571,10/31/2025 18:22,0.765596754,1.676150169,Pressure Transducer
19572,10/31/2025 18:32,0.762657729,1.665705405,Pressure Transducer
19573,10/31/2025 18:42,0.757857323,1.648699692,Pressure Transducer
19574,10/31/2025 18:52,0.755604071,1.640740587,Pressure Transducer
19575,10/31/2025 19:02,0.752763014,1.630726326,Pressure Transducer
19576,10/31/2025 19:12,0.74629716,1.608023283,Pressure Transducer
19577,10/31/2025 19:22,0.742966265,1.596375613,Pressure Transducer
19578,10/31/2025 19:32,0.739145534,1.5830552,Pressure Transducer
19579,10/31/2025 19:42,0.738459761,1.580668904,Pressure Transducer
19580,10/31/2025 19:52,0.73228781,1.55925462,Pressure Transducer
19581,10/31/2025 20:02,0.729642688,1.5501115,Pressure Transducer
19582,10/31/2025 20:12,0.723078866,1.527512492,Pressure Transducer
19583,10/31/2025 20:22,0.721609354,1.522470518,Pressure Transducer
