#,Fecha/hora (EDT/EST),"Temperatura , °C","Presión absoluta , kPa"
1326,10/26/2025 14:02:15,9.75,105.168
1327,10/26/2025 14:12:15,9.80,105.161
1328,10/26/2025 14:22:15,9.85,105.154
1329,10/26/2025 14:32:15,9.88,105.155
1330,10/26/2025 14:42:15,9.92,105.156
1331,10/26/2025 14:52:15,9.94,105.149
1332,10/26/2025 15:02:15,9.96,105.114
1333,10/26/2025 15:12:15,9.97,105.114
1334,10/26/2025 15:22:15,9.96,105.114
1335,10/26/2025 15:32:15,9.94,105.118
1336,10/26/2025 15:42:15,9.92,105.112
1337,10/26/2025 15:52:15,9.90,105.094
1338,10/26/2025 16:02:15,9.89,105.103
1339,10/26/2025 16:12:15,9.88,105.102
1340,10/26/2025 16:22:15,9.88,105.111
1341,10/26/2025 16:32:15,9.87,105.098
1342,10/26/2025 16:42:15,9.87,105.093
1343,10/26/2025 16:52:15,9.86,105.106
1344,10/26/2025 17:02:15,9.86,105.115
1345,10/26/2025 17:12:15,9.86,105.128
1346,10/26/2025 17:22:15,9.85,105.141
1347,10/26/2025 17:32:15,9.85,105.136
1348,10/26/2025 17:42:15,9.84,105.149
1349,10/26/2025 17:52:15,9.83,105.149
1350,10/26/2025 18:02:15,9.83,105.149
1351,10/26/2025 18:12:15,9.81,105.140
1352,10/26/2025 18:22:15,9.79,105.165
1353,10/26/2025 18:32:15,9.77,105.182
1354,10/26/2025 18:42:15,9.75,105.182
1355,10/26/2025 18:52:15,9.74,105.190
1356,10/26/2025 19:02:15,9.72,105.207
1357,10/26/2025 19:12:15,9.70,105.215
1358,10/26/2025 19:22:15,9.68,105.223
1359,10/26/2025 19:32:15,9.66,105.236
1360,10/26/2025 19:42:15,9.63,105.244
1361,10/26/2025 19:52:15,9.61,105.256
1362,10/26/2025 20:02:15,9.59,105.268
1363,10/26/2025 20:12:15,9.57,105.263
1364,10/26/2025 20:22:15,9.55,105.276
1365,10/26/2025 20:32:15,9.53,105.306
1366,10/26/2025 20:42:15,9.51,105.292
1367,10/26/2025 20:52:15,9.50,105.314
1368,10/26/2025 21:02:15,9.49,105.322
1369,10/26/2025 21:12:15,9.47,105.322
1370,10/26/2025 21:22:15,9.46,105.339
1371,10/26/2025 21:32:15,9.45,105.360
1372,10/26/2025 21:42:15,9.43,105.355
1373,10/26/2025 21:52:15,9.42,105.359
1374,10/26/2025 22:02:15,9.40,105.363
1375,10/26/2025 22:12:15,9.39,105.367
1376,10/26/2025 22:22:15,9.37,105.358
1377,10/26/2025 22:32:15,9.35,105.357
1378,10/26/2025 22:42:15,9.34,105.365
1379,10/26/2025 22:52:15,9.33,105.374
1380,10/26/2025 23:02:15,9.31,105.369
1381,10/26/2025 23:12:15,9.30,105.373
1382,10/26/2025 23:22:15,9.28,105.381
1383,10/26/2025 23:32:15,9.27,105.376
1384,10/26/2025 23:42:15,9.26,105.380
1385,10/26/2025 23:52:15,9.25,105.367
1386,10/27/2025 00:02:15,9.23,105.348
1387,10/27/2025 00:12:15,9.22,105.352
1388,10/27/2025 00:22:15,9.20,105.360
1389,10/27/2025 00:32:15,9.18,105.355
1390,10/27/2025 00:42:15,9.16,105.341
1391,10/27/2025 00:52:15,9.13,105.336
1392,10/27/2025 01:02:15,9.11,105.348
1393,10/27/2025 01:12:15,9.08,105.348
1394,10/27/2025 01:22:15,9.06,105.347
1395,10/27/2025 01:32:15,9.03,105.346
1396,10/27/2025 01:42:15,9.00,105.340
1397,10/27/2025 01:52:15,8.97,105.357
1398,10/27/2025 02:02:15,8.94,105.356
1399,10/27/2025 02:12:15,8.91,105.337
1400,10/27/2025 02:22:15,8.88,105.354
1401,10/27/2025 02:32:15,8.85,105.335
1402,10/27/2025 02:42:15,8.82,105.338
1403,10/27/2025 02:52:15,8.79,105.315
1404,10/27/2025 03:02:15,8.76,105.323
1405,10/27/2025 03:12:15,8.72,105.309
1406,10/27/2025 03:22:15,8.69,105.312
1407,10/27/2025 03:32:15,8.65,105.310
1408,10/27/2025 03:42:15,8.62,105.327
1409,10/27/2025 03:52:15,8.58,105.304
1410,10/27/2025 04:02:15,8.55,105.294
1411,10/27/2025 04:12:15,8.51,105.275
1412,10/27/2025 04:22:15,8.48,105.278
1413,10/27/2025 04:32:15,8.44,105.263
1414,10/27/2025 04:42:15,8.41,105.271
1415,10/27/2025 04:52:15,8.37,105.283
1416,10/27/2025 05:02:15,8.34,105.286
1417,10/27/2025 05:12:15,8.30,105.285
1418,10/27/2025 05:22:15,8.27,105.301
1419,10/27/2025 05:32:15,8.24,105.296
1420,10/27/2025 05:42:15,8.20,105.303
1421,10/27/2025 05:52:15,8.16,105.307
1422,10/27/2025 06:02:15,8.13,105.314
1423,10/27/2025 06:12:15,8.09,105.308
1424,10/27/2025 06:22:15,8.05,105.320
1425,10/27/2025 06:32:15,8.02,105.315
1426,10/27/2025 06:42:15,7.98,105.309
1427,10/27/2025 06:52:15,7.94,105.334
1428,10/27/2025 07:02:15,7.90,105.315
1429,10/27/2025 07:12:15,7.86,105.322
1430,10/27/2025 07:22:15,7.82,105.334
1431,10/27/2025 07:32:15,7.79,105.350
1432,10/27/2025 07:42:15,7.75,105.367
1433,10/27/2025 07:52:15,7.71,105.374
1434,10/27/2025 08:02:15,7.68,105.386
1435,10/27/2025 08:12:15,7.65,105.403
1436,10/27/2025 08:22:15,7.63,105.398
1437,10/27/2025 08:32:15,7.61,105.402
1438,10/27/2025 08:42:15,7.59,105.396
1439,10/27/2025 08:52:15,7.57,105.405
1440,10/27/2025 09:02:15,7.56,105.400
1441,10/27/2025 09:12:15,7.54,105.395
1442,10/27/2025 09:22:15,7.53,105.385
1443,10/27/2025 09:32:15,7.51,105.372
1444,10/27/2025 09:42:15,7.50,105.354
1445,10/27/2025 09:52:15,7.50,105.353
1446,10/27/2025 10:02:15,7.50,105.340
1447,10/27/2025 10:12:15,7.50,105.345
1448,10/27/2025 10:22:15,7.51,105.332
1449,10/27/2025 10:32:15,7.52,105.324
1450,10/27/2025 10:42:15,7.54,105.316
1451,10/27/2025 10:52:15,7.57,105.303
1452,10/27/2025 11:02:15,7.61,105.309
1453,10/27/2025 11:12:15,7.67,105.298
1454,10/27/2025 11:22:15,7.72,105.295
1455,10/27/2025 11:32:15,7.77,105.306
1456,10/27/2025 11:42:15,7.82,105.281
1457,10/27/2025 11:52:15,7.88,105.252
1458,10/27/2025 12:02:15,7.94,105.255
1459,10/27/2025 12:12:15,8.00,105.230
1460,10/27/2025 12:22:15,8.06,105.206
1461,10/27/2025 12:32:15,8.13,105.195
1462,10/27/2025 12:42:15,8.21,105.189
1463,10/27/2025 12:52:15,8.29,105.170
1464,10/27/2025 13:02:15,8.37,105.164
1465,10/27/2025 13:12:15,8.46,105.150
1466,10/27/2025 13:22:15,8.55,105.140
1467,10/27/2025 13:32:15,8.64,105.134
1468,10/27/2025 13:42:15,8.72,105.123
1469,10/27/2025 13:52:15,8.79,105.122
1470,10/27/2025 14:02:15,8.86,105.106
1471,10/27/2025 14:12:15,8.92,105.104
1472,10/27/2025 14:22:15,8.97,105.097
1473,10/27/2025 14:32:15,9.02,105.103
1474,10/27/2025 14:42:15,9.07,105.113
1475,10/27/2025 14:52:15,9.09,105.097
1476,10/27/2025 15:02:15,9.11,105.093
1477,10/27/2025 15:12:15,9.12,105.080
1478,10/27/2025 15:22:15,9.13,105.085
1479,10/27/2025 15:32:15,9.12,105.084
1480,10/27/2025 15:42:15,9.10,105.079
1481,10/27/2025 15:52:15,9.09,105.079
1482,10/27/2025 16:02:15,9.08,105.079
1483,10/27/2025 16:12:15,9.07,105.083
1484,10/27/2025 16:22:15,9.07,105.074
1485,10/27/2025 16:32:15,9.07,105.070
1486,10/27/2025 16:42:15,9.07,105.087
1487,10/27/2025 16:52:15,9.07,105.065
1488,10/27/2025 17:02:15,9.07,105.074
1489,10/27/2025 17:12:15,9.06,105.074
1490,10/27/2025 17:22:15,9.06,105.078
1491,10/27/2025 17:32:15,9.05,105.087
1492,10/27/2025 17:42:15,9.05,105.086
1493,10/27/2025 17:52:15,9.03,105.104
1494,10/27/2025 18:02:15,9.02,105.107
1495,10/27/2025 18:12:15,9.01,105.138
1496,10/27/2025 18:22:15,8.99,105.151
1497,10/27/2025 18:32:15,8.98,105.172
1498,10/27/2025 18:42:15,8.97,105.158
1499,10/27/2025 18:52:15,8.95,105.167
1500,10/27/2025 19:02:15,8.94,105.171
1501,10/27/2025 19:12:15,8.93,105.192
1502,10/27/2025 19:22:15,8.91,105.196
1503,10/27/2025 19:32:15,8.91,105.200
1504,10/27/2025 19:42:15,8.90,105.209
1505,10/27/2025 19:52:15,8.88,105.226
1506,10/27/2025 20:02:15,8.86,105.212
1507,10/27/2025 20:12:15,8.85,105.220
1508,10/27/2025 20:22:15,8.83,105.229
1509,10/27/2025 20:32:15,8.82,105.224
1510,10/27/2025 20:42:15,8.80,105.245
1511,10/27/2025 20:52:15,8.79,105.267
1512,10/27/2025 21:02:15,8.78,105.280
1513,10/27/2025 21:12:15,8.76,105.284
1514,10/27/2025 21:22:15,8.75,105.270
1515,10/27/2025 21:32:15,8.75,105.270
1516,10/27/2025 21:42:15,8.75,105.283
1517,10/27/2025 21:52:15,8.74,105.296
1518,10/27/2025 22:02:15,8.74,105.296
1519,10/27/2025 22:12:15,8.73,105.326
1520,10/27/2025 22:22:15,8.72,105.322
1521,10/27/2025 22:32:15,8.72,105.313
1522,10/27/2025 22:42:15,8.71,105.304
1523,10/27/2025 22:52:15,8.70,105.308
1524,10/27/2025 23:02:15,8.69,105.285
1525,10/27/2025 23:12:15,8.67,105.311
1526,10/27/2025 23:22:15,8.66,105.311
1527,10/27/2025 23:32:15,8.65,105.302
1528,10/27/2025 23:42:15,8.64,105.315
1529,10/27/2025 23:52:15,8.63,105.314
1530,10/28/2025 00:02:15,8.62,105.331
1531,10/28/2025 00:12:15,8.61,105.322
1532,10/28/2025 00:22:15,8.60,105.322
1533,10/28/2025 00:32:15,8.58,105.330
1534,10/28/2025 00:42:15,8.57,105.338
1535,10/28/2025 00:52:15,8.55,105.329
1536,10/28/2025 01:02:15,8.54,105.324
1537,10/28/2025 01:12:15,8.52,105.319
1538,10/28/2025 01:22:15,8.51,105.341
1539,10/28/2025 01:32:15,8.49,105.327
1540,10/28/2025 01:42:15,8.47,105.335
1541,10/28/2025 01:52:15,8.45,105.330
1542,10/28/2025 02:02:15,8.43,105.333
1543,10/28/2025 02:12:15,8.40,105.337
1544,10/28/2025 02:22:15,8.38,105.332
1545,10/28/2025 02:32:15,8.35,105.318
1546,10/28/2025 02:42:15,8.33,105.317
1547,10/28/2025 02:52:15,8.30,105.325
1548,10/28/2025 03:02:15,8.28,105.306
1549,10/28/2025 03:12:15,8.25,105.314
1550,10/28/2025 03:22:15,8.22,105.317
1551,10/28/2025 03:32:15,8.20,105.303
1552,10/28/2025 03:42:15,8.17,105.315
1553,10/28/2025 03:52:15,8.14,105.306
1554,10/28/2025 04:02:15,8.11,105.296
1555,10/28/2025 04:12:15,8.09,105.286
1556,10/28/2025 04:22:15,8.07,105.268
1557,10/28/2025 04:32:15,8.05,105.258
1558,10/28/2025 04:42:15,8.02,105.240
1559,10/28/2025 04:52:15,7.99,105.256
1560,10/28/2025 05:02:15,7.96,105.269
1561,10/28/2025 05:12:15,7.93,105.250
1562,10/28/2025 05:22:15,7.90,105.262
1563,10/28/2025 05:32:15,7.87,105.270
1564,10/28/2025 05:42:15,7.84,105.247
1565,10/28/2025 05:52:15,7.81,105.259
1566,10/28/2025 06:02:15,7.78,105.275
1567,10/28/2025 06:12:15,7.75,105.270
1568,10/28/2025 06:22:15,7.72,105.269
1569,10/28/2025 06:32:15,7.69,105.259
1570,10/28/2025 06:42:15,7.66,105.271
1571,10/28/2025 06:52:15,7.64,105.270
1572,10/28/2025 07:02:15,7.61,105.278
1573,10/28/2025 07:12:15,7.59,105.273
1574,10/28/2025 07:22:15,7.57,105.263
1575,10/28/2025 07:32:15,7.54,105.280
1576,10/28/2025 07:42:15,7.51,105.279
1577,10/28/2025 07:52:15,7.48,105.287
1578,10/28/2025 08:02:15,7.46,105.277
1579,10/28/2025 08:12:15,7.43,105.276
1580,10/28/2025 08:22:15,7.41,105.267
1581,10/28/2025 08:32:15,7.39,105.275
1582,10/28/2025 08:42:15,7.37,105.296
1583,10/28/2025 08:52:15,7.37,105.305
1584,10/28/2025 09:02:15,7.36,105.305
1585,10/28/2025 09:12:15,7.36,105.322
1586,10/28/2025 09:22:15,7.36,105.313
1587,10/28/2025 09:32:15,7.36,105.322
1588,10/28/2025 09:42:15,7.37,105.331
1589,10/28/2025 09:52:15,7.39,105.328
1590,10/28/2025 10:02:15,7.41,105.298
1591,10/28/2025 10:12:15,7.44,105.290
1592,10/28/2025 10:22:15,7.47,105.291
1593,10/28/2025 10:32:15,7.50,105.274
1594,10/28/2025 10:42:15,7.54,105.254
1595,10/28/2025 10:52:15,7.58,105.229
1596,10/28/2025 11:02:15,7.63,105.226
1597,10/28/2025 11:12:15,7.69,105.206
1598,10/28/2025 11:22:15,7.74,105.190
1599,10/28/2025 11:32:15,7.80,105.170
1600,10/28/2025 11:42:15,7.86,105.164
1601,10/28/2025 11:52:15,7.93,105.135
1602,10/28/2025 12:02:15,7.99,105.124
1603,10/28/2025 12:12:15,8.07,105.096
1604,10/28/2025 12:22:15,8.14,105.098
1605,10/28/2025 12:32:15,8.20,105.074
1606,10/28/2025 12:42:15,8.28,105.068
1607,10/28/2025 12:52:15,8.36,105.053
1608,10/28/2025 13:02:15,8.45,105.039
1609,10/28/2025 13:12:15,8.55,105.016
1610,10/28/2025 13:22:15,8.64,105.002
1611,10/28/2025 13:32:15,8.73,104.996
1612,10/28/2025 13:42:15,8.81,104.977
1613,10/28/2025 13:52:15,8.88,104.966
1614,10/28/2025 14:02:15,8.95,104.960
1615,10/28/2025 14:12:15,9.00,104.922
1616,10/28/2025 14:22:15,9.05,104.928
1617,10/28/2025 14:32:15,9.10,104.903
1618,10/28/2025 14:42:15,9.14,104.900
1619,10/28/2025 14:52:15,9.17,104.892
1620,10/28/2025 15:02:15,9.19,104.889
1621,10/28/2025 15:12:15,9.20,104.902
1622,10/28/2025 15:22:15,9.20,104.902
1623,10/28/2025 15:32:15,9.19,104.920
1624,10/28/2025 15:42:15,9.19,104.897
1625,10/28/2025 15:52:15,9.18,104.902
1626,10/28/2025 16:02:15,9.18,104.893
1627,10/28/2025 16:12:15,9.17,104.888
1628,10/28/2025 16:22:15,9.16,104.892
1629,10/28/2025 16:32:15,9.16,104.905
1630,10/28/2025 16:42:15,9.15,104.918
1631,10/28/2025 16:52:15,9.14,104.935
1632,10/28/2025 17:02:15,9.13,104.948
1633,10/28/2025 17:12:15,9.12,104.965
1634,10/28/2025 17:22:15,9.11,105.000
1635,10/28/2025 17:32:15,9.10,104.996
1636,10/28/2025 17:42:15,9.08,105.017
1637,10/28/2025 17:52:15,9.07,105.043
1638,10/28/2025 18:02:15,9.05,105.073
1639,10/28/2025 18:12:15,9.04,105.082
1640,10/28/2025 18:22:15,9.03,105.099
1641,10/28/2025 18:32:15,9.01,105.134
1642,10/28/2025 18:42:15,9.00,105.146
1643,10/28/2025 18:52:15,8.98,105.155
1644,10/28/2025 19:02:15,8.96,105.158
1645,10/28/2025 19:12:15,8.94,105.157
1646,10/28/2025 19:22:15,8.92,105.174
1647,10/28/2025 19:32:15,8.89,105.204
1648,10/28/2025 19:42:15,8.87,105.182
1649,10/28/2025 19:52:15,8.86,105.221
1650,10/28/2025 20:02:15,8.84,105.216
1651,10/28/2025 20:12:15,8.84,105.202
1652,10/28/2025 20:22:15,8.84,105.211
1653,10/28/2025 20:32:15,8.84,105.198
1654,10/28/2025 20:42:15,8.84,105.203
1655,10/28/2025 20:52:15,8.85,105.207
1656,10/28/2025 21:02:15,8.85,105.207
1657,10/28/2025 21:12:15,8.86,105.203
1658,10/28/2025 21:22:15,8.88,105.199
1659,10/28/2025 21:32:15,8.89,105.200
1660,10/28/2025 21:42:15,8.90,105.191
1661,10/28/2025 21:52:15,8.91,105.170
1662,10/28/2025 22:02:15,8.91,105.174
1663,10/28/2025 22:12:15,8.91,105.148
1664,10/28/2025 22:22:15,8.91,105.139
1665,10/28/2025 22:32:15,8.91,105.161
1666,10/28/2025 22:42:15,8.90,105.147
1667,10/28/2025 22:52:15,8.89,105.151
1668,10/28/2025 23:02:15,8.88,105.138
1669,10/28/2025 23:12:15,8.86,105.111
1670,10/28/2025 23:22:15,8.84,105.079
1671,10/28/2025 23:32:15,8.82,105.087
1672,10/28/2025 23:42:15,8.80,105.082
1673,10/28/2025 23:52:15,8.79,105.060
1674,10/29/2025 00:02:15,8.77,105.028
1675,10/29/2025 00:12:15,8.75,105.010
1676,10/29/2025 00:22:15,8.73,104.978
1677,10/29/2025 00:32:15,8.71,104.973
1678,10/29/2025 00:42:15,8.70,104.973
1679,10/29/2025 00:52:15,8.68,104.963
1680,10/29/2025 01:02:15,8.66,104.927
1681,10/29/2025 01:12:15,8.63,104.904
1682,10/29/2025 01:22:15,8.61,104.877
1683,10/29/2025 01:32:15,8.59,104.863
1684,10/29/2025 01:42:15,8.57,104.823
1685,10/29/2025 01:52:15,8.55,104.813
1686,10/29/2025 02:02:15,8.54,104.804
1687,10/29/2025 02:12:15,8.52,104.791
1688,10/29/2025 02:22:15,8.51,104.764
1689,10/29/2025 02:32:15,8.50,104.763
1690,10/29/2025 02:42:15,8.50,104.728
1691,10/29/2025 02:52:15,8.49,104.706
1692,10/29/2025 03:02:15,8.49,104.688
1693,10/29/2025 03:12:15,8.49,104.688
1694,10/29/2025 03:22:15,8.50,104.649
1695,10/29/2025 03:32:15,8.50,104.653
1696,10/29/2025 03:42:15,8.50,104.627
1697,10/29/2025 03:52:15,8.50,104.618
1698,10/29/2025 04:02:15,8.50,104.627
1699,10/29/2025 04:12:15,8.50,104.613
1700,10/29/2025 04:22:15,8.50,104.613
1701,10/29/2025 04:32:15,8.50,104.600
1702,10/29/2025 04:42:15,8.50,104.605
1703,10/29/2025 04:52:15,8.50,104.600
1704,10/29/2025 05:02:15,8.50,104.627
1705,10/29/2025 05:12:15,8.50,104.613
1706,10/29/2025 05:22:15,8.50,104.613
1707,10/29/2025 05:32:15,8.50,104.622
1708,10/29/2025 05:42:15,8.50,104.627
1709,10/29/2025 05:52:15,8.50,104.605
1710,10/29/2025 06:02:15,8.50,104.600
1711,10/29/2025 06:12:15,8.51,104.596
1712,10/29/2025 06:22:15,8.51,104.596
1713,10/29/2025 06:32:15,8.51,104.570
1714,10/29/2025 06:42:15,8.51,104.570
1715,10/29/2025 06:52:15,8.51,104.561
1716,10/29/2025 07:02:15,8.51,104.574
1717,10/29/2025 07:12:15,8.50,104.561
1718,10/29/2025 07:22:15,8.50,104.578
1719,10/29/2025 07:32:15,8.50,104.574
1720,10/29/2025 07:42:15,8.50,104.596
1721,10/29/2025 07:52:15,8.50,104.587
1722,10/29/2025 08:02:15,8.51,104.587
1723,10/29/2025 08:12:15,8.51,104.578
1724,10/29/2025 08:22:15,8.51,104.561
1725,10/29/2025 08:32:15,8.51,104.561
1726,10/29/2025 08:42:15,8.51,104.548
1727,10/29/2025 08:52:15,8.52,104.548
1728,10/29/2025 09:02:15,8.53,104.535
1729,10/29/2025 09:12:15,8.54,104.540
1730,10/29/2025 09:22:15,8.55,104.527
1731,10/29/2025 09:32:15,8.56,104.541
1732,10/29/2025 09:42:15,8.57,104.519
1733,10/29/2025 09:52:15,8.58,104.519
1734,10/29/2025 10:02:15,8.59,104.511
1735,10/29/2025 10:12:15,8.61,104.520
1736,10/29/2025 10:22:15,8.62,104.521
1737,10/29/2025 10:32:15,8.64,104.495
1738,10/29/2025 10:42:15,8.65,104.517
1739,10/29/2025 10:52:15,8.67,104.518
1740,10/29/2025 11:02:15,8.69,104.528
1741,10/29/2025 11:12:15,8.71,104.511
1742,10/29/2025 11:22:15,8.73,104.503
1743,10/29/2025 11:32:15,8.76,104.477
1744,10/29/2025 11:42:15,8.78,104.491
1745,10/29/2025 11:52:15,8.81,104.488
1746,10/29/2025 12:02:15,8.84,104.484
1747,10/29/2025 12:12:15,8.87,104.454
1748,10/29/2025 12:22:15,8.90,104.464
1749,10/29/2025 12:32:15,8.93,104.461
1750,10/29/2025 12:42:15,8.96,104.462
1751,10/29/2025 12:52:15,8.99,104.467
1752,10/29/2025 13:02:15,9.02,104.464
1753,10/29/2025 13:12:15,9.05,104.461
1754,10/29/2025 13:22:15,9.09,104.436
1755,10/29/2025 13:32:15,9.12,104.432
1756,10/29/2025 13:42:15,9.15,104.420
1757,10/29/2025 13:52:15,9.18,104.390
1758,10/29/2025 14:02:15,9.22,104.374
1759,10/29/2025 14:12:15,9.25,104.366
1760,10/29/2025 14:22:15,9.28,104.385
1761,10/29/2025 14:32:15,9.32,104.373
1762,10/29/2025 14:42:15,9.35,104.370
1763,10/29/2025 14:52:15,9.39,104.345
1764,10/29/2025 15:02:15,9.42,104.328
1765,10/29/2025 15:12:15,9.45,104.325
1766,10/29/2025 15:22:15,9.47,104.334
1767,10/29/2025 15:32:15,9.49,104.330
1768,10/29/2025 15:42:15,9.51,104.331
1769,10/29/2025 15:52:15,9.52,104.341
1770,10/29/2025 16:02:15,9.54,104.350
1771,10/29/2025 16:12:15,9.55,104.337
1772,10/29/2025 16:22:15,9.56,104.333
1773,10/29/2025 16:32:15,9.57,104.320
1774,10/29/2025 16:42:15,9.58,104.312
1775,10/29/2025 16:52:15,9.58,104.312
1776,10/29/2025 17:02:15,9.59,104.330
1777,10/29/2025 17:12:15,9.59,104.361
1778,10/29/2025 17:22:15,9.60,104.352
1779,10/29/2025 17:32:15,9.60,104.356
1780,10/29/2025 17:42:15,9.61,104.370
1781,10/29/2025 17:52:15,9.62,104.348
1782,10/29/2025 18:02:15,9.62,104.362
1783,10/29/2025 18:12:15,9.62,104.339
1784,10/29/2025 18:22:15,9.62,104.366
1785,10/29/2025 18:32:15,9.62,104.370
1786,10/29/2025 18:42:15,9.62,104.388
1787,10/29/2025 18:52:15,9.61,104.405
1788,10/29/2025 19:02:15,9.61,104.432
1789,10/29/2025 19:12:15,9.61,104.432
1790,10/29/2025 19:22:15,9.60,104.423
1791,10/29/2025 19:32:15,9.60,104.409
1792,10/29/2025 19:42:15,9.60,104.414
1793,10/29/2025 19:52:15,9.60,104.409
1794,10/29/2025 20:02:15,9.59,104.409
1795,10/29/2025 20:12:15,9.59,104.422
1796,10/29/2025 20:22:15,9.59,104.409
1797,10/29/2025 20:32:15,9.60,104.401
1798,10/29/2025 20:42:15,9.61,104.410
1799,10/29/2025 20:52:15,9.62,104.428
1800,10/29/2025 21:02:15,9.62,104.445
1801,10/29/2025 21:12:15,9.62,104.459
1802,10/29/2025 21:22:15,9.62,104.459
1803,10/29/2025 21:32:15,9.62,104.467
1804,10/29/2025 21:42:15,9.62,104.463
1805,10/29/2025 21:52:15,9.62,104.476
1806,10/29/2025 22:02:15,9.62,104.458
1807,10/29/2025 22:12:15,9.62,104.428
1808,10/29/2025 22:22:15,9.62,104.419
1809,10/29/2025 22:32:15,9.63,104.450
1810,10/29/2025 22:42:15,9.63,104.446
1811,10/29/2025 22:52:15,9.63,104.424
1812,10/29/2025 23:02:15,9.63,104.424
1813,10/29/2025 23:12:15,9.64,104.420
1814,10/29/2025 23:22:15,9.65,104.424
1815,10/29/2025 23:32:15,9.66,104.416
1816,10/29/2025 23:42:15,9.66,104.389
1817,10/29/2025 23:52:15,9.66,104.389
1818,10/30/2025 00:02:15,9.66,104.380
1819,10/30/2025 00:12:15,9.66,104.358
1820,10/30/2025 00:22:15,9.66,104.350
1821,10/30/2025 00:32:15,9.67,104.345
1822,10/30/2025 00:42:15,9.67,104.350
1823,10/30/2025 00:52:15,9.67,104.346
1824,10/30/2025 01:02:15,9.68,104.381
1825,10/30/2025 01:12:15,9.68,104.350
1826,10/30/2025 01:22:15,9.68,104.333
1827,10/30/2025 01:32:15,9.69,104.342
1828,10/30/2025 01:42:15,9.69,104.342
1829,10/30/2025 01:52:15,9.71,104.320
1830,10/30/2025 02:02:15,9.71,104.290
1831,10/30/2025 02:12:15,9.71,104.307
1832,10/30/2025 02:22:15,9.71,104.299
1833,10/30/2025 02:32:15,9.72,104.312
1834,10/30/2025 02:42:15,9.72,104.268
1835,10/30/2025 02:52:15,9.72,104.255
1836,10/30/2025 03:02:15,9.72,104.215
1837,10/30/2025 03:12:15,9.72,104.189
1838,10/30/2025 03:22:15,9.72,104.166
1839,10/30/2025 03:32:15,9.72,104.149
1840,10/30/2025 03:42:15,9.71,104.127
1841,10/30/2025 03:52:15,9.71,104.122
1842,10/30/2025 04:02:15,9.71,104.131
1843,10/30/2025 04:12:15,9.71,104.109
1844,10/30/2025 04:22:15,9.71,104.135
1845,10/30/2025 04:32:15,9.71,104.113
1846,10/30/2025 04:42:15,9.71,104.135
1847,10/30/2025 04:52:15,9.71,104.122
1848,10/30/2025 05:02:15,9.71,104.122
1849,10/30/2025 05:12:15,9.71,104.135
1850,10/30/2025 05:22:15,9.71,104.087
1851,10/30/2025 05:32:15,9.70,104.078
1852,10/30/2025 05:42:15,9.70,104.082
1853,10/30/2025 05:52:15,9.69,104.095
1854,10/30/2025 06:02:15,9.69,104.068
1855,10/30/2025 06:12:15,9.68,104.064
1856,10/30/2025 06:22:15,9.67,104.015
1857,10/30/2025 06:32:15,9.66,104.010
1858,10/30/2025 06:42:15,9.66,104.028
1859,10/30/2025 06:52:15,9.65,103.997
1860,10/30/2025 07:02:15,9.65,104.023
1861,10/30/2025 07:12:15,9.64,104.023
1862,10/30/2025 07:22:15,9.64,104.005
1863,10/30/2025 07:32:15,9.64,104.009
1864,10/30/2025 07:42:15,9.64,104.014
1865,10/30/2025 07:52:15,9.64,103.983
1866,10/30/2025 08:02:15,9.64,103.970
1867,10/30/2025 08:12:15,9.63,103.978
1868,10/30/2025 08:22:15,9.63,103.969
1869,10/30/2025 08:32:15,9.63,103.952
1870,10/30/2025 08:42:15,9.62,103.956
1871,10/30/2025 08:52:15,9.62,103.956
1872,10/30/2025 09:02:15,9.62,103.929
1873,10/30/2025 09:12:15,9.63,103.934
1874,10/30/2025 09:22:15,9.63,103.961
1875,10/30/2025 09:32:15,9.64,103.957
1876,10/30/2025 09:42:15,9.64,104.001
1877,10/30/2025 09:52:15,9.64,103.992
1878,10/30/2025 10:02:15,9.65,103.935
1879,10/30/2025 10:12:15,9.65,103.917
1880,10/30/2025 10:22:15,9.66,103.909
1881,10/30/2025 10:32:15,9.68,103.870
1882,10/30/2025 10:42:15,9.69,103.831
1883,10/30/2025 10:52:15,9.71,103.827
1884,10/30/2025 11:02:15,9.72,103.801
1885,10/30/2025 11:12:15,9.74,103.806
1886,10/30/2025 11:22:15,9.75,103.789
1887,10/30/2025 11:32:15,9.78,103.767
1888,10/30/2025 11:42:15,9.82,103.707
1889,10/30/2025 11:52:15,9.87,103.691
1890,10/30/2025 12:02:15,9.91,103.635
1891,10/30/2025 12:12:15,9.95,103.615
1892,10/30/2025 12:22:15,9.99,103.563
1893,10/30/2025 12:32:15,10.01,103.533
1894,10/30/2025 12:42:15,10.04,103.490
1895,10/30/2025 12:52:15,10.07,103.464
1896,10/30/2025 13:02:15,10.09,103.408
1897,10/30/2025 13:12:15,10.13,103.387
1898,10/30/2025 13:22:15,10.16,103.326
1899,10/30/2025 13:32:15,10.20,103.305
1900,10/30/2025 13:42:15,10.22,103.249
1901,10/30/2025 13:52:15,10.25,103.285
1902,10/30/2025 14:02:15,10.28,103.370
1903,10/30/2025 14:12:15,10.30,103.600
1904,10/30/2025 14:22:15,10.32,103.892
1905,10/30/2025 14:32:15,10.32,104.196
1906,10/30/2025 14:42:15,10.28,104.455
